src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,9
0,14
0,16
0,19
0,30
0,32
0,36
0,39
0,45
0,49
0,52
0,73
0,79
1,8
1,10
1,71
1,92
1,95
2,4
2,5
2,6
2,8
2,9
2,17
2,19
2,22
2,23
2,24
2,25
2,31
2,49
2,50
2,53
2,64
2,73
2,81
2,92
2,94
3,4
3,5
3,6
3,7
3,8
3,10
3,11
3,12
3,14
3,20
3,25
3,26
3,28
3,37
3,39
3,41
3,46
3,56
3,66
3,73
3,74
3,75
3,84
3,90
4,20
4,22
4,32
4,38
4,42
4,44
4,61
4,63
4,74
4,86
5,6
5,15
5,17
5,18
5,19
5,26
5,32
5,35
5,50
5,51
5,58
6,7
6,10
6,11
6,13
6,15
6,16
6,21
6,23
6,30
6,34
6,36
6,40
6,47
6,55
6,60
6,70
6,72
6,77
6,82
6,93
7,9
7,18
7,24
7,26
7,31
7,59
7,72
8,12
8,13
8,20
8,22
8,33
8,40
8,59
9,17
9,78
10,11
10,12
10,13
10,14
10,16
10,18
10,21
10,24
10,27
10,35
10,37
10,41
10,68
10,77
10,83
10,84
10,96
11,21
11,23
11,37
11,45
11,56
11,62
11,74
12,15
12,33
12,61
12,71
13,78
13,94
14,99
15,28
15,29
15,34
15,43
15,52
15,53
15,75
15,85
15,88
15,96
16,25
16,27
16,33
16,51
16,54
16,68
16,87
16,96
16,99
17,31
17,34
17,38
18,46
18,62
18,64
18,69
18,80
18,82
19,36
19,40
20,28
20,29
20,41
20,45
20,48
20,54
20,55
20,66
20,67
20,90
20,91
20,95
21,83
22,30
22,42
22,43
23,44
23,65
23,80
24,35
24,63
24,89
25,27
25,29
25,49
25,64
25,80
26,43
26,44
26,47
26,50
26,51
26,57
26,67
26,68
26,85
27,57
27,91
29,55
29,65
30,57
31,46
31,79
31,91
32,60
33,48
33,52
33,65
35,39
35,47
35,56
35,76
36,70
36,86
37,38
37,58
37,62
37,76
37,85
38,66
38,90
39,86
40,59
40,87
41,42
43,79
43,97
44,77
44,88
45,61
47,48
47,54
47,60
47,69
47,70
49,53
51,69
51,84
52,88
52,93
53,67
53,94
54,93
56,92
57,58
57,81
58,76
58,81
59,71
59,75
61,63
61,98
69,72
71,78
71,99
73,95
76,82
77,87
77,89
78,89
78,98
79,83
80,97
83,97
96,98
