src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,11
0,12
0,13
0,14
0,15
0,19
0,40
0,44
0,46
0,47
0,48
0,49
0,52
0,54
0,57
0,60
0,61
0,65
0,73
0,78
0,80
0,85
0,88
0,94
0,98
1,4
1,8
1,9
1,17
1,49
1,54
1,69
1,75
1,88
1,99
2,4
2,5
2,6
2,11
2,13
2,14
2,17
2,25
2,26
2,31
2,35
2,36
2,39
2,40
2,42
2,50
2,68
2,73
2,76
2,87
2,89
2,91
2,92
3,11
3,19
3,41
3,51
3,78
3,90
4,5
4,6
4,7
4,8
4,9
4,10
4,12
4,18
4,21
4,22
4,24
4,25
4,27
4,30
4,33
4,34
4,38
4,39
4,47
4,50
4,71
4,81
4,86
4,95
5,10
5,14
5,20
5,30
5,31
5,36
5,37
5,46
5,56
5,76
5,78
5,82
5,95
5,97
6,7
6,12
6,13
6,15
6,19
6,22
6,24
6,32
6,67
6,89
7,18
8,23
9,10
9,31
9,37
9,44
9,66
9,67
9,84
9,98
10,16
10,17
10,39
10,40
10,45
10,54
10,65
11,28
11,81
11,82
12,21
12,23
12,33
12,45
13,15
13,16
13,28
13,29
13,30
13,32
13,43
13,60
13,76
14,16
14,20
14,51
14,71
14,79
15,21
15,52
15,56
15,85
16,35
17,18
17,24
17,34
17,47
17,60
17,61
17,77
17,84
17,93
18,35
18,41
18,46
18,49
18,50
18,57
18,68
18,70
18,73
18,77
18,79
18,80
18,99
19,20
19,22
19,43
19,53
19,62
20,26
20,38
20,48
20,70
21,23
21,27
21,29
21,52
21,63
21,74
21,90
22,29
22,33
23,25
23,27
23,28
23,36
23,37
23,44
23,51
23,53
23,58
23,64
24,38
24,80
24,93
25,26
25,63
25,83
26,55
26,75
27,42
27,59
27,91
29,32
30,34
30,42
31,55
31,70
31,96
32,69
32,83
33,96
34,43
34,57
34,74
34,87
35,66
35,94
36,55
36,58
36,83
37,61
38,41
38,59
38,72
38,81
40,45
40,93
42,48
42,69
42,75
43,66
43,99
46,84
48,53
49,62
50,71
50,87
52,63
52,85
53,56
54,64
54,65
55,58
55,92
57,59
57,72
57,89
58,62
58,74
60,79
62,64
65,67
65,77
66,72
66,92
67,68
67,82
69,97
70,91
76,86
76,96
78,88
81,98
82,90
82,94
83,86
83,97
92,95
