src,dst
0,1
0,2
0,3
0,4
0,5
0,8
0,15
0,65
0,66
0,75
0,98
1,62
2,4
2,8
2,17
2,63
2,74
2,80
2,91
3,4
3,5
3,6
3,7
3,8
3,10
3,11
3,16
3,22
3,26
3,35
3,37
3,41
3,45
3,48
3,53
3,61
3,63
3,75
3,82
3,87
3,94
3,96
3,97
4,5
4,6
4,7
4,9
4,12
4,15
4,16
4,19
4,25
4,33
4,37
4,39
4,50
4,51
4,54
4,62
4,76
4,91
4,92
5,6
5,7
5,9
5,11
5,14
5,40
5,42
5,49
5,55
5,58
5,60
5,67
5,68
5,85
6,9
6,10
6,11
6,12
6,15
6,17
6,22
6,26
6,32
6,34
6,35
6,57
6,64
6,82
7,13
7,14
7,16
7,17
7,23
7,25
7,28
7,29
7,31
7,46
7,51
7,53
7,77
7,79
7,92
8,10
8,12
8,52
8,64
8,71
8,72
9,13
9,18
9,28
9,56
9,88
9,90
11,34
11,52
11,56
11,72
11,83
12,13
12,18
12,22
12,27
12,44
12,58
12,81
13,14
13,18
13,19
13,20
13,21
13,24
13,27
13,29
13,30
13,33
13,35
13,38
13,49
13,54
13,59
13,78
13,93
13,95
14,20
14,26
14,27
14,28
14,41
14,55
14,61
15,19
15,23
15,30
15,36
15,43
15,66
15,89
16,34
16,53
16,73
16,74
16,76
17,25
17,31
17,33
17,47
17,63
18,20
18,21
18,24
18,30
18,38
18,39
18,42
18,45
18,46
18,57
19,21
19,24
19,31
19,39
19,67
19,80
19,81
19,87
20,32
21,23
21,29
21,47
21,60
21,64
21,79
22,92
23,69
23,78
24,42
24,44
24,49
24,55
24,59
24,76
24,84
24,88
24,94
24,99
25,32
25,43
25,90
27,48
27,68
28,38
28,40
28,50
28,57
28,80
28,87
29,45
29,56
29,59
29,86
30,77
31,79
32,36
32,58
32,62
32,67
32,68
33,36
33,54
33,69
33,71
33,77
33,82
33,95
34,37
34,69
34,86
34,99
35,40
35,66
35,70
35,74
36,46
36,50
36,71
36,78
36,86
37,43
37,48
37,98
38,47
39,84
40,41
40,44
41,97
42,65
43,70
43,94
44,51
44,75
45,52
46,89
47,85
47,91
47,95
48,73
49,61
49,72
50,83
51,84
51,93
51,98
53,83
54,90
56,97
57,60
57,73
60,65
64,81
67,85
68,70
68,89
76,99
81,88
81,96
83,96
87,93
