src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,20
0,21
0,25
0,26
0,33
0,34
0,38
0,39
0,51
0,66
0,69
0,70
0,73
0,75
0,80
0,85
0,92
0,97
0,99
1,4
1,6
1,8
1,12
1,16
1,19
1,30
1,40
1,96
2,99
3,4
3,5
3,9
3,11
3,20
3,33
3,40
3,41
3,43
3,52
3,53
3,84
3,96
4,5
4,6
4,7
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,22
4,23
4,24
4,25
4,27
4,31
4,32
4,40
4,42
4,47
4,50
4,64
4,69
4,83
4,86
4,88
5,7
5,13
5,23
5,29
5,64
5,81
6,10
6,11
6,12
6,15
6,18
6,19
6,21
6,22
6,24
6,25
6,28
6,36
6,37
6,39
6,42
6,43
6,45
6,47
6,49
6,50
6,54
6,56
6,58
6,63
6,72
6,79
6,80
6,85
6,86
6,88
6,93
7,8
7,9
7,10
7,21
7,27
7,33
7,44
7,48
7,55
7,59
7,66
7,89
7,93
8,31
8,35
8,38
8,44
8,51
8,57
8,62
8,68
8,71
8,82
8,83
8,94
9,13
9,17
9,26
9,35
9,37
9,44
9,48
9,56
9,61
9,62
9,67
9,76
10,14
10,20
10,30
10,37
10,42
10,45
10,54
10,76
11,16
11,18
11,32
11,34
11,56
11,60
11,63
11,95
12,14
12,19
12,29
12,67
12,74
12,78
12,79
12,92
12,94
13,17
13,26
13,27
13,29
13,58
13,82
14,15
14,24
14,46
14,64
15,17
15,18
15,23
15,28
15,36
15,52
15,76
15,89
15,90
15,91
16,22
16,39
16,51
16,53
16,55
16,65
16,67
17,30
17,38
17,45
18,77
19,32
19,34
21,46
21,60
22,86
23,98
24,28
24,85
26,80
26,97
27,57
27,81
28,31
28,46
28,49
28,58
28,75
28,81
28,94
30,35
30,78
32,61
33,47
33,48
33,68
33,95
34,41
34,49
34,66
34,70
35,36
35,50
37,41
37,62
37,71
38,61
38,65
39,54
39,65
39,72
39,91
41,55
42,43
42,82
43,60
43,70
43,75
44,69
45,63
45,68
45,78
46,77
46,83
48,59
48,96
49,57
51,52
51,74
51,97
52,53
52,59
52,79
52,92
54,99
55,73
57,73
57,84
58,90
59,77
59,87
63,74
64,71
65,84
65,95
66,72
70,93
72,90
76,87
78,91
79,98
80,87
81,98
83,88
88,89
