src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,9
0,13
0,15
0,16
0,17
0,19
0,20
0,21
0,22
0,24
0,29
0,32
0,33
0,42
0,44
0,46
0,54
0,55
0,57
0,62
0,69
0,90
0,96
0,97
0,99
1,7
1,50
2,4
2,5
2,7
2,9
2,10
2,14
2,17
2,20
2,22
2,23
2,25
2,30
2,35
2,40
2,42
2,43
2,48
2,50
2,55
2,72
2,77
2,81
2,82
2,89
2,93
3,4
3,5
3,6
3,8
3,10
3,11
3,12
3,14
3,15
3,18
3,20
3,26
3,27
3,29
3,40
3,43
3,45
3,53
3,68
3,70
3,75
3,84
4,11
4,14
4,16
4,17
4,18
4,39
4,54
4,58
4,65
4,67
4,76
4,84
4,85
4,90
4,94
4,98
5,6
5,7
5,8
5,12
5,19
5,21
5,23
5,24
5,25
5,32
5,37
5,38
5,57
5,59
5,61
5,73
5,88
6,9
6,11
6,22
6,29
6,58
6,85
7,8
7,10
7,12
7,13
7,18
7,19
7,24
7,30
7,31
7,44
7,49
7,56
7,63
7,74
7,75
7,76
7,98
9,69
9,88
9,93
9,94
10,16
10,27
10,33
10,51
10,68
10,91
11,65
12,13
12,15
12,21
12,28
12,31
12,35
12,40
12,47
12,49
12,53
12,65
12,79
12,81
15,26
15,92
16,23
16,26
16,34
16,37
16,38
16,41
16,45
16,50
16,55
16,57
16,64
16,67
16,69
16,70
16,87
16,88
17,66
17,94
17,97
18,25
18,28
18,34
18,51
18,53
18,71
18,80
19,35
19,41
19,43
19,45
19,63
19,71
19,73
19,89
20,31
20,47
20,48
21,62
21,66
21,77
22,34
23,27
23,28
23,30
23,32
23,39
23,92
24,33
25,36
25,56
25,66
25,74
27,37
27,59
27,72
28,36
28,38
28,54
29,36
29,46
30,61
31,41
31,60
32,39
33,42
33,79
33,83
34,96
35,63
35,90
36,49
36,61
36,83
37,44
37,48
37,60
37,78
38,75
38,76
39,46
39,56
39,73
39,78
40,86
41,70
44,52
44,95
44,99
45,83
46,47
46,52
46,80
46,91
47,52
47,95
48,60
49,86
50,51
50,64
50,80
51,58
51,87
51,93
52,74
53,82
53,84
53,86
53,97
55,99
56,62
56,64
57,59
57,67
58,72
59,78
61,91
63,68
64,77
65,71
66,85
69,79
74,81
74,82
76,92
79,87
82,89
92,95
93,96
96,98
