src,dst
0,1
0,2
0,3
0,4
0,5
0,9
0,14
0,16
0,20
0,21
0,25
0,31
0,56
0,64
0,66
0,86
0,98
1,4
1,5
1,8
1,12
1,16
1,21
1,30
1,31
1,42
1,52
1,55
1,59
1,68
1,69
1,78
1,79
1,87
1,98
2,6
2,28
2,70
3,4
3,6
3,7
3,8
3,10
3,11
3,18
3,20
3,24
3,43
3,51
4,5
4,7
4,9
4,11
4,17
4,19
4,22
4,26
4,40
4,42
4,45
4,48
4,49
4,53
4,64
4,67
5,6
5,8
5,9
5,13
5,28
5,30
5,37
5,48
5,55
5,58
5,87
5,91
6,7
6,10
6,13
6,23
6,27
6,29
6,37
6,39
6,43
6,46
6,62
6,85
6,92
6,97
6,99
7,14
7,17
7,18
7,19
7,22
7,25
7,28
7,36
7,54
7,79
8,10
8,11
8,12
8,14
8,16
8,21
8,23
8,33
8,34
8,50
8,64
8,65
8,71
8,72
8,76
8,83
8,98
8,99
9,27
9,31
9,35
10,15
10,22
10,23
10,42
10,63
10,65
10,74
11,12
11,13
11,32
11,38
11,52
11,57
11,61
11,93
12,15
12,17
12,33
12,46
12,48
12,80
12,85
12,96
13,15
13,25
13,34
13,74
13,81
14,55
14,73
14,95
14,96
15,19
15,29
15,34
15,38
15,50
15,54
15,59
15,60
15,62
15,78
16,18
16,24
16,26
16,32
16,44
16,47
16,56
16,70
16,77
16,94
17,45
17,82
18,29
18,41
18,51
18,74
18,88
19,20
19,27
19,32
19,38
19,40
19,43
19,44
19,53
19,89
19,91
20,24
20,97
22,40
22,41
22,51
22,61
22,63
22,73
23,26
23,33
24,47
24,49
24,52
24,54
24,58
24,65
24,89
24,92
25,30
25,62
25,69
25,77
25,82
26,57
26,67
26,82
28,35
28,46
28,60
28,66
28,68
28,76
28,80
28,83
28,84
29,35
29,86
30,53
30,71
31,36
31,41
31,71
31,80
31,81
31,90
31,95
31,99
32,39
32,56
32,58
32,95
35,36
36,37
36,45
38,39
38,93
39,49
39,93
40,44
40,72
42,50
42,70
43,94
45,47
45,72
45,77
45,88
45,89
46,60
46,81
47,94
51,57
51,63
53,61
53,66
53,76
53,96
54,97
55,59
55,68
55,83
57,75
58,73
63,75
63,87
63,90
64,67
64,69
70,79
70,92
72,78
73,75
73,85
73,86
74,84
74,88
78,91
79,84
84,90
