src,dst
0,1
0,2
0,3
0,4
0,5
0,10
0,11
0,29
0,30
0,39
0,44
1,4
1,6
1,7
1,8
1,9
1,10
1,13
1,16
1,17
1,19
1,22
1,28
1,29
1,31
1,35
1,37
1,42
1,43
1,50
1,57
1,59
1,63
1,83
1,85
1,96
1,99
2,5
2,6
2,13
2,14
2,15
2,17
2,24
2,45
2,56
2,66
2,68
3,4
3,6
3,16
3,26
3,78
3,80
3,86
3,95
4,5
4,11
4,15
4,25
4,41
4,44
4,52
4,66
4,74
4,77
4,97
5,7
5,8
5,11
5,15
5,18
5,19
5,22
5,23
5,28
5,36
5,37
5,38
5,39
5,44
5,46
5,50
5,53
5,55
5,58
5,75
6,7
6,8
6,9
6,10
6,12
6,14
6,16
6,17
6,23
6,40
6,41
6,42
6,46
6,47
6,48
6,50
6,53
6,60
6,63
6,66
6,74
6,75
6,79
6,84
6,89
6,98
6,99
7,9
7,30
7,36
7,47
7,55
7,64
7,72
7,89
8,12
8,13
8,14
8,18
8,26
8,34
8,38
8,51
8,88
8,98
9,21
9,26
9,31
9,33
9,78
9,82
9,92
10,12
10,22
10,24
10,28
10,34
10,38
10,48
10,76
10,86
11,35
11,39
11,54
11,70
11,72
12,48
12,49
13,18
13,20
13,27
13,52
13,79
13,90
14,20
14,21
14,31
14,33
14,34
14,43
14,58
14,61
14,70
14,87
15,41
15,62
15,95
16,19
16,23
16,25
16,40
17,20
17,21
17,49
17,51
17,59
17,62
17,75
17,78
17,87
17,88
17,96
18,24
18,65
19,32
19,57
22,25
22,32
22,33
22,36
22,45
22,57
22,58
22,61
22,63
22,76
22,82
22,84
22,88
22,89
23,32
23,47
23,69
23,93
23,97
24,29
24,35
24,37
24,72
24,84
24,92
25,27
25,30
25,40
25,59
25,67
25,93
26,27
29,45
29,94
29,96
30,42
30,51
30,55
32,54
32,71
32,73
34,81
34,83
35,73
36,79
37,46
37,85
38,52
38,80
39,61
39,71
40,43
40,54
40,82
40,83
41,69
44,53
44,64
44,65
44,92
45,56
45,67
45,90
46,49
47,76
48,69
49,68
49,71
51,60
52,56
52,70
53,97
55,67
56,60
58,68
59,65
60,77
61,62
62,64
62,73
62,87
63,77
63,85
64,74
65,80
66,90
67,95
70,81
70,86
80,81
81,94
83,99
84,91
85,91
87,93
88,91
88,94
95,98
