src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,8
0,10
0,11
0,19
0,20
0,23
0,26
0,27
0,30
0,46
0,52
0,55
0,65
0,76
0,83
0,87
0,97
1,5
1,45
1,53
1,71
1,90
1,94
2,4
2,19
2,21
2,22
2,24
2,33
2,48
2,65
2,72
3,4
3,6
3,29
3,87
4,5
4,6
4,7
4,12
4,14
4,16
4,25
4,26
4,37
4,44
4,47
4,51
4,64
4,67
4,69
4,74
4,77
4,81
4,91
5,6
5,7
5,8
5,9
5,10
5,12
5,13
5,15
5,16
5,17
5,18
5,30
5,44
5,47
5,50
5,52
5,58
5,64
5,69
5,84
5,85
5,86
5,87
5,97
6,8
6,9
6,13
6,14
6,15
6,25
6,34
6,49
6,62
6,72
6,85
6,89
6,90
7,9
7,31
7,36
7,56
7,62
7,71
7,95
8,11
8,18
8,21
8,32
8,35
8,36
8,41
8,67
8,80
9,10
9,11
9,12
9,13
9,15
9,19
9,20
9,22
9,24
9,26
9,28
9,31
9,34
9,38
9,41
9,43
9,46
9,47
9,48
9,57
9,58
9,74
9,82
9,83
10,17
10,40
10,50
10,59
10,73
10,92
10,96
10,99
11,14
11,16
11,20
11,37
11,39
11,56
11,62
11,72
11,77
11,78
11,82
11,93
12,23
12,55
12,60
12,61
13,23
13,27
13,33
13,39
13,51
13,80
13,82
13,83
15,17
15,18
15,28
15,40
15,42
15,54
15,55
15,66
16,38
16,68
17,22
17,27
17,31
17,41
17,49
17,60
17,78
18,30
18,43
18,75
18,91
19,21
19,66
20,25
21,28
21,29
21,32
21,43
21,45
21,50
21,53
21,56
22,42
22,61
23,24
23,76
24,36
24,38
24,39
24,45
24,46
24,65
25,48
25,53
25,92
26,73
27,40
27,44
27,69
27,70
27,84
27,92
28,29
29,54
29,63
29,75
30,51
31,32
31,33
31,37
31,52
31,57
31,96
32,34
32,35
32,58
32,64
33,35
33,84
34,49
34,59
34,95
35,60
35,76
36,42
36,63
36,73
36,79
36,81
37,61
37,79
37,80
37,97
37,99
40,57
41,90
42,79
43,70
46,59
46,68
48,63
50,71
50,85
50,98
51,78
53,54
53,68
53,91
55,66
55,99
56,74
62,77
63,67
63,70
63,81
67,88
67,93
68,98
69,75
71,88
71,95
74,86
74,89
74,93
77,86
77,98
79,88
82,96
88,89
90,94
93,94
