src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,9
0,10
0,11
0,14
0,17
0,19
0,20
0,21
0,22
0,23
0,24
0,29
0,30
0,35
0,36
0,40
0,45
0,52
0,58
0,76
0,84
0,86
0,87
1,4
1,8
1,13
1,16
1,34
1,49
1,50
1,61
2,4
2,5
2,6
2,9
2,10
2,12
2,14
2,18
2,27
2,28
2,32
2,33
2,37
2,38
2,45
2,60
2,64
2,79
2,81
2,86
3,8
3,11
3,13
3,25
3,26
3,38
3,39
3,44
4,5
4,7
4,11
4,15
4,16
4,18
4,19
4,21
4,23
4,29
4,30
4,35
4,36
4,39
4,41
4,43
4,47
4,49
4,50
4,54
4,55
4,59
4,70
4,74
4,75
4,85
4,91
4,93
5,6
5,7
5,15
5,28
5,31
5,37
5,42
5,61
5,62
5,66
5,67
5,71
6,7
6,12
6,26
6,27
6,31
6,39
6,68
6,69
6,91
6,94
7,9
7,13
7,16
7,18
7,19
7,23
7,35
7,73
7,81
7,87
7,93
8,24
8,33
9,10
9,12
9,14
9,17
9,21
9,24
9,25
9,45
9,69
9,92
10,28
10,29
10,55
11,20
11,63
12,17
12,43
12,49
12,51
12,62
12,88
12,96
13,56
14,15
14,27
14,41
14,48
14,53
14,64
14,70
14,83
15,20
15,32
16,43
16,51
17,60
17,65
17,75
17,77
17,89
17,95
18,22
20,32
21,22
21,44
21,66
21,85
21,88
22,53
23,40
23,51
23,52
24,25
24,26
24,30
24,31
24,34
24,40
24,53
24,56
24,82
24,84
24,88
24,94
24,99
25,34
25,46
25,79
25,85
25,90
25,97
26,33
26,47
26,82
26,83
27,36
27,59
27,90
28,68
28,73
28,92
29,92
31,42
31,61
31,71
32,38
32,57
32,78
32,84
33,37
33,47
33,74
34,41
34,48
34,56
34,99
35,46
35,63
35,86
36,50
36,55
36,76
37,46
37,74
37,80
37,96
38,57
38,65
38,83
39,42
39,52
39,54
39,60
39,77
39,81
40,44
40,62
40,70
40,73
40,76
40,77
41,48
41,58
41,75
42,63
42,79
42,89
42,96
43,82
43,89
44,71
45,67
45,72
46,78
47,72
47,78
47,99
49,54
49,58
50,95
51,57
51,95
51,98
52,64
52,72
52,93
53,67
54,65
57,97
58,59
58,68
59,94
61,66
68,69
70,80
70,90
70,98
73,87
73,91
75,80
76,97
87,98
