src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,16
0,17
0,19
0,20
0,21
0,22
0,24
0,28
0,29
0,31
0,34
0,40
0,42
0,47
0,49
0,51
0,60
0,62
0,63
0,74
0,77
0,83
0,84
0,95
1,4
1,7
1,13
1,14
1,20
1,26
1,29
1,38
1,48
1,85
2,4
2,5
2,6
2,9
2,10
2,15
2,19
2,21
2,26
2,30
2,33
2,39
2,44
2,46
2,49
2,53
2,54
2,63
2,64
2,67
2,68
2,73
2,74
2,82
2,83
2,86
3,43
3,58
3,75
3,87
3,96
4,5
4,6
4,10
4,11
4,12
4,14
4,15
4,21
4,22
4,23
4,27
4,28
4,30
4,37
4,47
4,48
4,61
4,62
4,64
4,65
4,69
4,81
4,83
4,94
4,97
5,8
5,9
5,11
5,13
5,16
5,18
5,19
5,27
5,29
5,31
5,36
5,45
5,46
5,50
5,51
5,58
5,59
5,62
5,65
5,67
5,81
5,87
5,89
6,7
6,8
6,9
6,10
6,18
6,55
6,64
6,79
6,82
6,91
6,92
6,93
7,12
7,63
7,70
7,79
7,85
7,88
8,11
8,14
8,17
8,23
8,38
8,40
8,43
8,46
8,58
8,74
8,89
9,25
9,35
10,12
10,13
10,18
10,26
10,66
11,45
11,50
11,55
12,39
12,40
12,50
12,57
12,59
12,76
12,78
13,31
13,41
13,68
14,15
14,16
14,27
14,33
14,94
15,20
15,35
15,53
15,99
16,17
16,23
16,24
16,32
16,89
16,97
18,22
18,52
18,54
18,61
18,90
18,91
19,25
19,34
19,41
19,44
19,53
19,61
19,82
20,32
20,60
20,69
20,73
20,88
21,30
21,33
21,48
21,86
22,24
22,25
22,37
23,36
23,37
23,59
23,71
23,86
23,96
24,32
24,34
24,77
25,28
25,35
25,36
25,80
27,47
28,49
29,38
29,52
29,69
29,76
30,55
30,57
30,73
30,79
32,85
33,42
33,96
34,45
34,52
34,60
34,72
34,84
34,95
35,51
35,71
35,80
36,42
37,39
37,90
38,75
38,76
39,66
39,68
39,90
40,41
40,77
41,43
41,44
41,56
41,72
41,98
42,65
45,70
49,54
49,56
49,78
50,57
50,66
53,71
54,78
55,56
55,99
56,99
57,92
58,70
58,87
61,67
61,75
61,91
61,94
63,84
64,72
65,80
69,95
70,97
72,93
76,98
78,81
78,93
79,92
86,88
94,98
