src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,10
0,11
0,15
0,17
0,19
0,20
0,21
0,23
0,25
0,40
0,43
0,54
0,73
0,75
0,77
0,86
0,92
1,4
1,5
1,6
1,7
1,10
1,12
1,13
1,15
1,20
1,28
1,35
1,38
1,66
1,68
1,69
1,70
1,73
1,76
2,4
2,6
2,7
2,26
2,42
2,87
3,48
3,71
4,5
4,8
4,10
4,16
4,17
4,24
4,26
4,29
4,30
4,34
4,37
4,42
4,47
4,48
4,52
4,55
4,60
4,77
4,84
4,87
4,99
5,7
5,8
5,9
5,13
5,14
5,19
5,21
5,22
5,23
5,27
5,31
5,39
5,40
5,55
5,61
5,63
5,79
5,82
5,84
5,91
6,8
6,9
6,11
6,12
6,14
6,15
6,16
6,19
6,21
6,35
6,36
6,49
6,53
6,54
6,56
6,61
6,63
6,67
6,70
6,71
6,72
6,76
6,88
6,91
7,30
7,31
7,41
7,44
7,69
8,9
8,11
8,12
8,17
8,18
8,22
8,24
8,25
8,27
8,33
8,34
8,37
8,50
8,71
8,80
8,96
9,28
10,13
10,33
10,34
10,35
10,37
10,54
10,57
10,60
10,67
10,78
11,20
11,23
11,27
11,32
11,40
11,50
11,56
11,83
12,16
12,18
12,28
12,29
12,32
12,43
12,45
12,51
12,53
12,62
12,74
12,83
12,85
12,89
12,90
12,99
13,14
13,18
13,22
13,24
13,26
13,42
13,53
13,78
13,79
13,86
13,90
13,93
13,97
14,41
15,29
15,44
15,47
15,49
15,56
15,57
15,64
15,68
15,69
15,74
15,81
18,47
18,50
18,55
18,58
20,36
20,39
20,45
20,66
20,88
21,52
23,25
23,30
23,31
23,33
23,46
23,58
23,62
23,89
24,94
24,97
25,51
25,65
25,85
26,51
27,59
28,32
28,36
29,43
29,45
29,46
29,48
29,98
31,67
31,72
31,92
31,95
32,78
32,98
33,65
33,80
34,38
34,39
34,44
34,65
34,94
35,38
35,64
37,46
37,52
37,77
38,93
39,41
39,74
43,63
43,68
43,75
43,81
43,86
43,97
43,99
48,49
48,82
48,87
50,57
50,73
50,94
51,59
52,58
52,83
52,88
54,76
54,80
56,60
56,62
56,84
57,61
57,85
58,59
60,64
60,70
61,72
62,93
63,89
63,95
64,66
64,75
64,82
64,92
69,79
74,81
84,90
87,91
87,98
89,95
91,96
93,96
