src,dst
0,1
0,2
0,3
0,5
0,7
0,8
0,11
0,12
0,13
0,16
0,18
0,21
0,23
0,26
0,27
0,30
0,31
0,35
0,37
0,40
0,46
0,49
0,52
0,57
0,64
0,65
0,72
0,81
0,83
0,88
0,90
0,94
1,4
1,5
1,6
1,14
1,17
1,25
1,26
1,28
1,35
1,36
1,47
1,65
1,68
1,96
2,4
2,6
2,9
2,11
2,18
2,22
2,23
2,24
2,28
2,31
2,32
2,43
2,48
2,54
2,79
2,80
2,93
2,99
3,4
3,5
3,6
3,7
3,13
3,18
3,19
3,25
3,31
3,35
3,38
3,39
3,48
3,50
3,53
3,64
3,76
3,90
4,9
4,10
4,14
4,16
4,21
4,32
4,36
4,42
4,82
4,85
5,7
5,8
5,9
5,10
5,12
5,13
5,16
5,17
5,19
5,20
5,22
5,26
5,29
5,33
5,37
5,40
5,51
5,52
5,58
5,59
5,60
5,65
5,66
5,69
5,71
5,74
5,75
5,84
5,85
6,15
6,29
6,30
6,43
6,49
6,63
6,70
6,72
6,73
6,84
6,98
7,8
7,10
7,25
7,55
7,56
7,70
7,79
7,83
8,61
8,62
9,14
9,19
9,20
9,63
10,11
10,41
10,45
10,57
10,59
11,12
11,39
11,93
11,98
12,15
12,21
12,24
12,27
12,43
12,49
12,51
12,55
12,58
12,60
12,71
12,75
12,81
12,89
12,91
12,94
13,15
13,22
13,24
13,42
13,58
13,67
13,99
14,17
14,32
14,47
14,73
14,76
14,78
14,97
15,27
15,90
16,33
16,59
16,77
17,20
17,23
17,28
17,36
17,38
17,46
17,78
18,33
18,34
18,44
18,53
18,62
18,67
18,86
18,95
19,47
20,39
20,50
20,56
20,73
20,92
20,97
21,48
21,56
21,62
21,64
21,69
21,72
21,79
21,82
21,83
22,46
22,52
22,68
22,89
22,96
23,30
24,42
24,54
25,77
26,29
26,61
26,86
27,88
28,34
28,54
28,57
29,87
30,34
30,74
30,89
31,41
31,66
31,91
31,96
32,61
33,45
33,77
33,85
33,92
34,37
34,44
35,38
35,63
35,66
35,68
36,44
36,45
36,78
36,95
38,40
38,41
38,60
38,71
38,84
40,50
42,51
45,53
45,81
45,91
45,92
48,69
50,76
53,55
54,88
55,93
57,80
58,82
59,75
59,98
62,70
65,67
66,74
66,97
67,87
73,99
75,80
75,86
78,87
81,95
89,94
