src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,11
0,18
0,30
0,41
0,46
0,78
0,93
2,4
2,5
2,6
2,8
2,10
2,11
2,12
2,15
2,20
2,21
2,27
2,31
2,32
2,38
2,46
2,53
2,54
2,61
2,67
2,68
2,72
2,81
2,86
2,88
3,4
3,7
3,8
3,10
3,12
3,13
3,14
3,16
3,18
3,19
3,23
3,24
3,26
3,28
3,31
3,34
3,37
3,43
3,45
3,47
3,50
3,54
3,57
3,59
3,65
3,69
3,76
3,91
4,5
4,6
4,7
4,9
4,10
4,12
4,13
4,14
4,15
4,16
4,17
4,20
4,22
4,25
4,26
4,30
4,32
4,33
4,40
4,48
4,49
4,58
4,59
4,84
4,90
5,8
5,17
5,19
5,23
5,25
5,35
5,41
5,42
5,51
5,58
5,75
6,77
6,79
7,21
7,49
7,65
7,85
7,88
8,9
8,11
8,18
8,19
8,22
8,25
8,27
8,28
8,38
8,39
8,45
8,51
8,57
8,60
8,65
8,68
8,77
8,97
9,22
9,24
9,35
9,43
9,48
9,83
9,85
10,13
10,17
10,34
10,35
10,44
10,50
10,52
10,56
10,72
10,87
11,14
11,15
11,33
11,50
11,73
11,75
11,93
11,97
11,98
12,16
12,20
12,21
12,29
12,30
12,36
12,39
12,40
12,67
12,71
12,81
12,91
12,92
12,94
12,96
13,43
14,57
14,66
14,77
15,53
15,55
15,99
16,36
16,47
16,86
17,63
17,74
17,89
18,27
18,45
18,46
18,51
18,60
18,64
18,73
19,29
19,31
19,33
19,48
19,60
19,64
20,28
20,38
20,66
20,70
20,78
20,80
20,95
20,97
21,23
21,24
21,54
21,80
22,26
22,56
22,86
23,59
23,76
24,62
24,88
25,62
25,75
26,37
26,52
26,61
26,70
26,92
27,29
27,44
27,64
28,32
28,37
28,55
29,34
29,93
31,39
31,55
32,67
32,98
33,84
33,99
34,36
34,40
34,58
34,94
34,95
35,92
36,82
37,63
37,69
39,42
40,41
40,42
40,49
40,74
40,87
41,44
41,47
41,52
41,98
42,71
43,94
44,61
45,62
45,78
46,53
46,73
46,85
48,71
50,56
51,72
56,63
56,91
57,66
57,70
58,81
59,84
62,87
63,82
65,69
65,83
65,90
66,68
66,74
67,80
67,90
70,76
72,79
72,83
72,89
75,82
76,89
76,96
76,99
78,79
79,96
88,95
