src,dst
0,1
0,2
0,3
0,4
0,7
0,8
0,10
0,12
0,14
0,21
0,28
0,30
0,43
0,44
0,58
0,59
0,60
0,62
0,63
0,69
0,73
0,81
0,86
0,95
0,98
1,4
1,5
1,6
1,11
1,24
1,34
1,47
1,55
1,57
1,61
1,75
2,4
2,5
2,9
2,37
2,51
2,78
3,7
3,10
3,16
3,25
3,42
3,60
3,61
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,13
4,18
4,23
4,25
4,26
4,35
4,46
4,55
4,62
4,65
4,71
4,77
4,87
4,99
5,6
5,8
5,9
5,11
5,12
5,13
5,14
5,15
5,18
5,20
5,27
5,31
5,33
5,45
5,56
5,57
5,58
5,60
5,70
5,73
5,85
5,93
6,16
6,25
6,38
6,53
6,85
6,88
6,92
7,15
7,17
7,43
7,54
7,79
7,99
8,12
8,19
8,45
8,49
8,64
8,68
9,19
9,32
9,42
10,13
10,14
10,19
10,22
10,23
10,28
10,33
10,35
10,37
10,53
10,64
10,74
10,76
10,88
11,41
11,83
11,97
12,17
12,21
12,24
12,26
12,30
12,31
12,36
12,45
12,77
12,83
12,87
13,15
13,16
13,22
13,26
13,27
13,36
13,38
13,41
13,42
13,53
13,75
13,83
13,90
13,94
13,95
14,17
14,20
14,38
14,40
14,49
14,64
14,67
14,82
15,39
16,18
16,20
16,21
16,27
16,79
16,84
17,22
17,28
18,24
18,94
19,29
19,30
19,34
19,44
19,50
20,41
21,23
21,40
21,51
21,68
21,84
22,29
22,50
22,71
22,72
22,98
23,29
23,50
23,52
23,70
24,57
24,86
26,34
26,52
26,55
26,77
26,89
27,31
27,32
27,35
27,36
27,37
27,40
27,46
27,71
27,80
27,91
28,48
28,76
28,85
28,89
28,93
30,32
30,33
30,39
30,59
31,63
32,39
33,66
33,96
35,68
35,70
35,93
36,51
36,56
36,69
36,89
37,47
37,61
37,75
37,87
37,97
38,44
38,46
38,59
38,81
38,96
40,43
40,49
40,58
40,62
40,67
40,96
41,48
41,80
42,72
43,74
44,84
46,47
46,48
46,52
46,78
46,88
46,98
47,54
47,65
47,92
49,91
51,54
51,56
51,66
52,78
52,86
53,92
53,95
54,72
56,67
57,65
57,66
57,97
58,63
58,69
58,74
58,80
60,79
60,90
61,82
69,73
69,76
69,81
70,82
70,90
71,99
79,91
89,94
