src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,18
0,19
0,21
0,26
0,31
0,34
0,39
0,41
0,46
0,47
0,52
0,53
0,62
0,70
0,72
0,84
0,91
1,6
1,7
1,24
1,25
1,46
1,79
2,4
2,5
2,8
2,12
2,15
2,20
2,23
2,27
2,62
2,64
2,67
2,79
2,94
2,98
3,4
3,5
3,7
3,11
3,15
3,16
3,17
3,31
3,44
3,57
3,58
3,74
3,78
3,95
4,6
4,8
4,9
4,10
4,17
4,22
4,25
4,28
4,35
4,43
4,44
4,52
4,53
4,67
4,69
5,8
5,12
5,14
5,18
5,21
5,28
5,33
5,38
5,42
5,43
5,60
5,62
5,65
5,75
5,77
5,84
5,85
5,89
5,94
6,19
6,20
6,35
6,48
6,50
6,54
6,68
6,71
6,80
6,82
7,9
7,10
7,11
7,16
7,17
7,22
7,33
7,38
7,49
7,51
7,55
7,56
7,66
7,74
7,76
7,77
7,84
7,86
7,92
8,35
8,48
8,49
8,55
8,64
9,19
9,24
10,13
10,52
10,69
10,70
10,89
10,96
12,13
12,14
12,18
12,23
12,29
12,37
12,55
12,56
12,57
12,65
12,70
12,80
12,95
12,97
13,20
13,23
13,36
13,39
13,48
13,50
13,58
13,59
13,69
13,90
14,16
14,22
14,26
14,98
15,21
15,54
16,27
16,30
16,31
16,32
16,85
16,87
17,27
17,32
17,40
17,51
17,60
17,76
18,53
19,25
19,42
19,44
19,47
19,61
19,63
19,72
19,81
20,24
20,33
20,37
20,66
21,54
21,57
21,85
22,37
22,42
22,75
22,83
23,28
23,29
23,30
23,41
23,58
23,66
23,83
23,93
24,26
24,43
24,45
24,51
24,60
24,76
24,89
24,96
25,29
25,30
25,34
25,36
25,40
25,49
25,63
25,71
25,88
25,90
25,91
26,34
26,67
27,36
27,41
27,45
27,56
27,81
27,99
28,78
28,87
29,39
29,59
30,32
30,40
30,91
33,95
34,38
34,45
34,75
36,98
39,86
40,47
40,63
40,82
41,46
41,68
41,73
42,50
42,71
42,72
44,65
44,68
45,94
46,81
47,77
48,92
49,59
49,61
49,87
52,61
52,78
52,97
53,64
55,73
55,74
56,80
57,93
61,88
62,73
62,88
63,99
66,99
68,79
75,83
76,82
76,92
78,93
81,86
85,97
87,96
88,90
