src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,10
0,11
0,13
0,17
0,18
0,21
0,27
0,30
0,31
0,32
0,35
0,49
0,50
0,54
0,61
0,64
0,65
0,66
0,73
0,76
0,95
1,4
1,5
1,6
1,9
1,10
1,12
1,13
1,22
1,24
1,26
1,35
1,37
1,42
1,62
1,72
1,93
2,4
2,5
2,6
2,7
2,9
2,14
2,15
2,23
2,25
2,26
2,27
2,31
2,45
2,51
2,78
2,83
2,85
3,16
3,25
3,36
3,43
3,44
3,60
3,67
3,89
4,7
4,12
4,14
4,17
4,20
4,53
4,70
4,78
4,84
5,9
5,11
5,19
5,26
5,33
5,41
5,42
5,46
5,52
5,60
5,62
5,66
5,73
5,74
5,85
6,8
6,10
6,19
6,29
6,37
6,40
6,61
6,71
6,85
7,8
7,12
7,16
7,27
7,29
7,47
7,58
7,81
7,88
8,16
8,20
8,33
8,34
8,45
8,49
9,14
9,18
9,28
9,29
9,42
9,43
9,49
9,50
9,58
9,59
9,63
9,64
9,92
10,11
10,17
10,19
11,15
11,23
11,34
11,36
11,39
11,57
12,13
12,15
12,20
12,30
12,40
12,41
12,54
12,69
12,77
12,80
12,82
12,83
12,86
13,34
13,39
13,41
13,95
14,28
14,38
14,56
14,86
14,92
15,23
15,30
15,31
15,39
15,44
15,79
16,18
16,21
16,22
16,35
16,50
16,66
16,68
16,73
16,99
17,22
17,28
17,48
17,79
18,91
18,94
19,24
19,63
20,21
20,33
20,46
20,51
20,76
20,87
21,24
21,37
21,53
21,59
21,82
21,97
22,38
22,77
23,52
23,56
23,67
23,71
23,83
23,84
24,25
24,32
24,40
24,43
24,74
24,94
25,32
25,44
25,97
26,54
27,90
28,46
28,72
28,82
29,51
29,88
30,36
31,38
32,57
32,58
32,77
32,81
32,91
33,55
35,47
35,72
35,89
35,92
36,55
36,80
36,97
37,48
37,59
37,69
37,75
37,78
37,81
37,99
38,45
38,52
38,55
38,60
38,61
38,64
39,47
39,88
40,62
40,65
40,67
40,93
40,98
41,48
41,68
41,76
41,96
42,56
45,98
47,53
47,57
47,69
47,98
47,99
49,70
49,90
54,93
55,75
55,79
55,90
55,96
58,63
58,70
59,68
61,65
61,75
61,86
61,94
62,71
62,80
66,84
67,74
76,89
78,87
79,91
80,87
80,96
94,95
