src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,10
0,11
0,12
0,13
0,15
0,16
0,18
0,19
0,21
0,22
0,24
0,25
0,26
0,27
0,29
0,31
0,32
0,33
0,34
0,35
0,36
0,38
0,42
0,46
0,50
0,52
0,54
0,58
0,59
0,62
0,63
0,74
0,82
0,83
0,84
0,88
0,97
0,98
2,4
2,6
2,7
2,9
2,14
2,17
2,18
2,20
2,22
2,24
2,29
2,40
2,51
2,53
2,57
2,60
2,64
2,76
2,80
2,85
2,86
2,89
2,90
2,91
2,92
2,93
2,95
2,96
3,4
3,5
3,9
3,14
4,5
4,11
4,15
4,16
4,17
4,34
4,47
4,62
4,67
4,69
4,75
4,77
4,81
4,94
4,99
5,6
5,7
5,11
5,20
5,43
5,54
5,55
5,57
5,59
5,82
6,8
6,9
6,10
6,12
6,13
6,19
6,23
6,26
6,33
6,38
6,41
6,46
6,55
6,57
6,67
6,68
6,72
6,80
6,83
6,90
7,8
7,10
7,22
7,25
7,27
7,32
7,35
7,38
7,45
7,47
7,65
7,66
7,77
7,88
7,93
8,19
8,21
8,30
8,37
8,49
8,64
9,33
9,69
9,72
9,73
10,63
10,75
10,78
11,12
11,13
11,16
11,18
11,28
11,30
11,58
11,79
11,92
11,94
12,14
12,15
12,17
12,87
12,93
12,97
13,23
13,27
13,36
13,49
13,60
13,62
13,78
13,87
13,91
14,21
14,25
14,28
14,29
14,35
14,41
14,42
14,43
14,48
14,53
14,56
14,61
14,68
14,74
14,83
14,88
14,89
15,55
16,24
16,32
16,45
16,52
16,73
16,85
16,92
17,66
17,87
18,20
18,91
19,23
19,82
20,30
22,44
22,51
22,65
23,26
23,34
23,37
23,49
23,53
23,61
23,84
24,31
24,37
24,43
24,45
24,48
24,56
24,60
24,66
24,80
25,28
25,31
25,39
25,41
25,47
25,56
25,68
26,40
26,58
26,77
26,78
26,98
27,40
28,51
29,36
29,42
29,64
29,79
29,85
31,74
32,44
32,71
33,50
33,52
34,39
34,71
35,39
35,54
36,46
36,84
37,61
37,69
37,96
38,65
39,86
40,59
40,89
41,70
42,99
43,44
44,48
44,50
45,81
47,70
49,72
50,63
50,97
51,73
53,95
55,75
59,70
61,71
61,76
62,79
63,86
64,67
64,98
69,76
70,96
73,94
79,81
80,90
80,95
84,99
