src,dst
0,1
0,2
0,3
0,4
0,6
0,7
0,10
0,11
0,14
0,15
0,22
0,26
0,31
0,43
0,45
0,54
0,67
0,68
0,73
0,82
0,83
1,6
1,9
1,33
1,35
1,42
1,55
1,64
1,65
1,71
2,4
2,5
2,12
2,17
2,26
2,41
2,61
2,78
2,82
2,85
3,4
3,5
3,28
3,32
3,43
3,48
3,56
4,5
4,7
4,8
4,19
4,20
4,33
4,52
4,66
5,6
5,10
5,14
5,15
5,16
5,19
5,21
5,27
5,31
5,34
5,40
5,47
5,50
5,51
5,53
5,54
5,56
5,60
5,61
5,63
5,69
5,70
5,77
5,78
5,94
5,96
6,7
6,8
6,9
6,11
6,17
6,23
6,24
6,26
6,27
6,36
6,37
6,38
6,39
6,44
6,45
6,47
6,52
6,59
6,64
6,84
6,88
7,8
7,9
7,11
7,12
7,13
7,14
7,20
7,24
7,27
7,29
7,30
7,31
7,32
7,33
7,38
7,47
7,57
7,72
7,73
7,77
7,86
7,89
7,93
7,94
7,98
8,18
8,22
8,25
8,28
8,39
8,48
8,53
8,67
8,70
8,72
8,95
9,10
9,12
9,13
9,15
9,16
9,19
9,23
9,30
9,34
9,35
9,37
9,38
9,55
9,70
9,81
10,13
10,18
10,21
10,40
10,48
10,50
10,55
10,63
10,98
11,32
11,49
11,62
11,92
11,97
12,21
12,41
12,86
13,17
13,20
13,24
13,36
13,37
13,46
13,58
13,68
13,74
13,92
14,16
14,54
14,58
14,84
14,96
15,29
15,41
15,46
15,57
15,59
15,60
15,77
15,87
17,18
17,25
17,28
17,44
17,97
18,22
19,25
19,29
19,30
19,36
19,49
19,74
19,98
20,50
20,52
20,81
21,23
21,42
21,76
21,88
22,64
23,56
24,53
25,76
29,35
29,42
29,46
29,58
29,59
29,66
29,75
29,80
29,90
29,93
30,34
31,63
32,99
33,39
33,79
33,95
34,40
34,76
34,87
35,83
35,91
35,99
36,43
36,45
36,62
36,71
36,94
37,44
37,51
38,83
38,91
39,88
40,99
41,85
42,49
42,95
43,65
46,51
48,57
48,61
48,73
48,74
48,75
49,60
49,65
49,66
49,80
51,79
52,75
55,62
55,90
56,82
56,89
57,69
57,91
59,67
59,69
59,72
59,85
61,68
63,79
65,97
67,78
67,80
67,84
67,89
68,71
70,86
70,90
73,81
73,96
75,92
81,93
86,87
