src,dst
0,1
0,2
0,3
0,4
0,5
0,8
0,10
0,11
0,12
0,18
0,20
0,24
0,29
0,30
0,33
0,38
0,40
0,60
0,62
0,67
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,13
1,16
1,19
1,21
1,22
1,25
1,27
1,31
1,34
1,36
1,37
1,38
1,49
1,50
1,53
1,55
1,56
1,64
1,83
1,89
1,91
1,96
1,97
2,4
2,5
2,7
2,12
2,17
2,24
2,25
2,26
2,30
2,48
2,50
2,51
2,58
3,14
3,57
4,6
4,9
4,15
4,24
4,26
4,27
4,34
4,39
4,66
4,67
4,70
4,77
4,92
5,6
5,7
5,8
5,9
5,10
5,14
5,20
5,34
5,39
5,41
5,61
5,65
5,72
5,77
5,81
5,89
5,90
5,94
6,22
6,28
6,41
6,44
6,55
6,72
6,96
7,11
7,13
7,17
7,20
7,29
7,33
7,38
7,45
7,53
7,61
7,70
7,72
7,75
7,80
7,84
7,86
7,95
8,19
8,23
8,40
8,45
8,49
8,57
8,74
8,84
8,93
9,47
10,14
10,16
10,17
10,19
10,21
10,23
10,35
10,41
10,43
10,46
10,64
10,69
10,89
10,95
11,12
11,13
11,15
11,18
11,28
11,39
11,44
11,46
11,56
11,59
13,15
13,16
13,22
13,23
13,31
13,44
13,52
13,60
13,61
13,65
13,69
13,79
13,94
14,32
14,71
14,74
14,78
14,87
15,21
15,26
15,35
15,36
15,45
15,68
15,71
15,73
15,78
15,91
15,94
16,18
16,29
16,64
17,32
17,33
17,42
17,57
17,74
17,98
19,42
19,43
19,68
19,82
20,28
20,47
21,25
21,48
21,52
21,92
22,43
22,54
22,71
22,88
23,30
23,32
23,37
23,47
23,58
23,76
23,79
25,42
25,76
25,85
26,27
26,31
26,60
26,70
26,80
26,86
26,88
27,87
28,37
28,50
28,59
28,63
28,67
29,85
30,36
30,40
30,83
30,98
30,99
31,35
31,48
31,63
31,80
32,56
33,68
34,55
36,46
36,98
37,62
38,51
38,81
38,82
40,52
40,82
42,51
42,62
42,65
42,66
42,73
42,75
43,49
50,58
50,69
50,85
50,88
51,53
51,54
51,76
52,54
52,97
53,92
54,59
54,77
54,99
55,96
57,63
57,78
57,79
58,75
62,73
62,93
63,66
63,86
64,95
68,91
68,99
74,81
76,90
77,83
77,84
79,97
80,87
82,93
83,90
