src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,10
0,11
0,14
0,15
0,17
0,24
0,30
0,31
0,32
0,36
0,44
0,58
0,62
0,63
0,86
1,4
1,5
1,6
1,7
1,8
1,11
1,12
1,16
1,17
1,19
1,20
1,21
1,22
1,35
1,42
1,47
1,48
1,52
1,60
1,64
1,66
1,69
1,73
1,81
1,97
2,4
2,6
2,7
2,14
2,25
2,45
2,46
2,47
2,49
2,53
2,54
2,66
2,82
2,88
2,97
3,21
3,30
3,55
3,67
4,5
4,8
4,9
4,12
4,13
4,16
4,18
4,19
4,22
4,23
4,26
4,27
4,33
4,37
4,48
4,49
4,57
4,67
4,81
4,82
4,91
4,95
4,98
5,13
5,14
5,15
5,29
5,38
5,43
5,48
5,50
5,60
5,71
5,88
5,97
6,7
6,8
6,9
6,10
6,15
6,16
6,20
6,22
6,24
6,28
6,38
6,40
6,42
6,45
6,51
6,55
6,58
6,59
6,64
6,68
6,78
6,85
6,94
6,96
7,9
7,10
7,18
7,34
7,37
7,40
7,61
7,72
7,94
8,19
8,23
8,26
8,28
8,43
8,47
9,21
9,28
9,29
9,30
9,34
9,36
9,40
9,46
9,50
9,56
9,68
9,69
9,70
9,76
10,11
10,12
10,26
10,42
10,67
10,91
10,92
10,95
11,13
11,23
11,25
11,31
11,44
11,49
11,62
11,93
13,54
13,57
13,58
13,90
13,95
14,17
14,27
14,71
15,20
15,25
15,32
15,66
16,18
16,41
17,39
17,56
17,75
17,85
18,35
18,41
18,55
18,74
19,45
19,52
19,79
19,99
20,24
20,27
20,70
21,34
21,38
21,79
21,80
21,82
22,62
22,73
22,75
23,74
24,57
24,77
24,78
24,87
24,92
24,93
25,29
25,86
26,37
26,65
28,31
28,32
28,33
28,36
28,53
28,63
30,33
30,35
30,53
31,43
33,50
33,71
34,61
34,87
35,76
36,84
36,87
37,39
37,60
38,39
39,46
39,77
39,80
39,92
39,93
40,41
40,72
40,81
41,84
42,44
42,51
42,56
42,65
42,88
42,99
43,96
45,52
45,61
45,77
45,78
45,98
46,69
47,59
48,51
48,54
48,89
48,91
50,85
52,70
52,83
53,63
54,90
55,65
55,72
55,76
56,59
56,84
57,73
57,83
58,64
59,90
61,83
62,75
62,89
63,96
65,68
66,74
66,79
67,80
71,89
78,94
83,86
84,98
86,99
