src,dst
0,1
0,2
0,3
0,4
0,7
0,9
0,11
0,12
0,13
0,14
0,15
0,16
0,19
0,24
0,25
0,28
0,29
0,34
0,36
0,43
0,46
0,52
0,53
0,58
0,59
0,62
0,64
0,65
0,67
0,72
0,79
0,83
0,96
1,7
1,8
1,9
1,10
1,11
2,4
2,5
2,6
2,10
2,14
2,19
2,20
2,21
2,26
2,32
2,42
2,44
2,47
2,48
2,77
2,78
2,81
2,86
2,90
3,4
3,5
3,6
3,9
3,15
3,18
3,20
3,21
3,27
3,31
3,35
3,71
3,73
3,81
3,87
3,92
4,5
4,6
4,7
4,8
4,10
4,12
4,15
4,19
4,25
4,27
4,33
4,34
4,42
4,50
4,56
4,62
4,69
4,73
4,88
5,16
5,17
5,22
5,24
5,30
5,31
5,39
5,45
5,46
5,60
5,61
5,63
5,69
5,74
5,95
5,99
6,12
6,17
6,18
6,21
6,28
6,31
6,37
6,45
6,48
6,74
6,89
6,96
7,8
7,20
7,23
7,26
7,37
7,38
7,46
7,67
7,89
8,13
8,17
8,32
8,35
8,36
8,82
8,85
9,38
9,57
9,67
9,70
10,11
10,13
10,23
10,54
10,58
11,30
11,36
11,42
11,66
11,78
11,82
12,14
12,29
12,32
12,43
12,49
13,16
13,22
13,61
13,74
13,80
13,99
14,22
15,24
15,28
15,39
15,51
15,52
15,75
15,85
16,18
16,40
16,48
16,51
16,65
16,94
17,68
17,79
18,41
18,80
19,25
19,47
19,57
20,23
20,49
20,63
20,71
20,79
20,93
21,27
21,29
21,37
21,41
21,45
21,64
21,89
25,26
25,30
25,33
25,39
25,58
25,70
25,72
25,75
25,90
25,94
26,35
26,40
26,44
26,66
26,69
26,77
26,83
26,95
27,38
27,56
27,57
27,59
27,78
28,41
28,56
28,97
29,33
29,40
29,47
29,49
29,55
29,66
29,68
29,85
30,54
32,34
32,53
32,55
32,95
32,96
32,98
33,88
34,44
34,83
37,86
38,98
39,91
40,51
40,53
40,62
41,43
41,50
41,60
41,61
41,76
42,77
43,84
45,59
45,72
45,97
46,71
46,91
46,94
47,84
48,50
48,73
49,52
49,80
50,60
50,68
50,91
52,54
52,64
52,99
53,55
53,65
53,84
55,70
57,63
57,75
58,76
58,87
60,93
61,98
66,76
66,87
67,90
68,81
68,82
75,86
76,88
77,93
81,92
82,92
91,97
