src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,11
0,20
0,21
0,24
0,31
0,35
0,37
0,40
0,42
0,45
0,47
0,59
0,60
0,90
0,91
0,97
1,5
1,8
1,10
1,12
1,13
1,16
1,18
1,22
1,27
1,28
1,40
1,45
1,48
1,52
1,55
1,60
1,65
1,73
1,98
2,4
2,9
2,25
2,26
2,31
2,32
2,33
2,35
2,46
2,48
2,50
2,54
2,57
2,64
2,69
2,92
2,94
3,4
3,6
3,8
3,10
3,11
3,18
3,23
3,47
3,49
3,51
3,76
3,83
3,87
4,5
4,6
4,7
4,8
4,9
4,12
4,13
4,14
4,15
4,16
4,17
4,19
4,20
4,21
4,23
4,24
4,30
4,32
4,33
4,34
4,42
4,49
4,53
4,57
4,58
4,64
4,65
4,68
4,73
4,76
4,87
4,90
4,93
5,9
5,12
5,16
5,17
5,41
5,48
5,51
5,74
5,75
6,7
6,11
6,19
6,51
6,66
6,70
6,95
7,10
7,15
7,49
7,89
7,94
8,13
8,14
8,15
8,17
8,18
8,21
8,22
8,23
8,25
8,27
8,34
8,36
8,38
8,40
8,44
8,46
8,53
8,55
8,59
8,67
8,77
8,80
8,82
8,91
9,30
10,14
10,19
10,24
10,30
10,35
10,44
10,54
10,65
10,75
11,58
11,70
12,26
12,28
12,47
12,61
12,63
13,63
13,81
13,83
13,85
14,45
14,56
14,58
14,73
14,98
15,85
16,27
18,29
18,32
18,33
19,20
19,29
19,39
19,46
19,76
19,83
20,22
20,26
20,36
20,37
20,42
20,69
20,79
21,28
21,29
21,38
21,53
21,66
21,69
21,82
22,57
22,79
22,84
23,36
23,43
23,44
23,91
24,25
24,34
24,39
24,62
24,67
24,72
25,56
25,77
26,31
26,63
26,71
27,41
27,43
27,52
27,70
28,80
29,93
30,38
30,39
30,93
31,62
31,84
32,50
32,56
32,97
33,37
34,64
34,88
35,54
36,79
36,81
36,96
36,97
38,52
38,99
39,41
39,61
40,66
40,71
40,85
40,90
40,94
41,59
41,78
41,99
42,43
44,86
45,50
45,75
51,55
52,78
52,89
53,67
53,99
54,72
55,60
56,62
56,74
57,61
57,68
57,77
59,71
59,88
59,92
61,72
61,87
61,95
63,82
64,68
64,78
65,98
66,74
68,86
68,92
69,86
70,84
71,81
75,95
76,88
78,80
81,96
84,89
95,96
