src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,13
0,20
0,22
0,27
0,29
0,30
0,44
0,45
0,55
0,56
0,61
0,68
0,76
0,78
0,79
0,87
0,88
0,89
0,90
0,93
0,97
1,4
1,6
1,8
1,12
1,24
1,41
1,52
1,94
2,4
2,11
2,19
2,31
2,54
2,62
2,65
2,72
2,73
2,88
2,89
2,94
3,5
3,7
3,9
3,12
3,15
3,21
3,43
3,82
4,5
4,11
4,16
4,20
4,21
4,23
4,28
4,32
4,35
4,36
4,42
4,46
4,49
4,51
4,53
4,57
4,60
4,63
4,65
4,68
4,82
4,83
5,6
5,7
5,13
5,14
5,15
5,18
5,19
5,22
5,31
5,38
5,44
5,49
5,60
5,66
5,70
6,10
6,14
6,20
6,39
6,42
6,47
6,51
6,65
6,72
6,91
7,8
7,13
7,17
7,18
7,23
7,31
7,37
7,41
7,54
7,59
7,61
7,78
7,79
8,9
8,10
8,11
8,12
8,16
8,18
8,24
8,26
8,30
8,36
8,44
8,50
8,70
8,71
8,76
8,87
8,96
9,26
9,64
9,99
10,17
10,35
10,46
10,59
10,74
11,14
11,15
11,34
11,36
11,38
11,47
11,64
11,67
11,71
11,82
12,25
12,55
12,69
12,77
12,90
13,21
13,23
13,27
13,34
13,50
13,68
13,89
14,16
14,17
14,32
15,38
15,49
15,69
15,84
16,45
16,83
16,88
16,99
18,19
18,22
18,27
18,28
18,33
18,48
18,71
18,77
19,25
19,32
19,33
19,55
19,73
19,75
19,80
19,92
20,25
20,78
20,85
21,30
21,35
21,43
21,56
21,62
22,24
22,29
22,37
22,40
22,56
23,37
23,46
24,26
24,34
24,92
24,97
26,28
26,29
26,40
26,47
26,48
26,53
26,64
26,72
27,53
27,74
27,98
29,41
29,42
29,63
29,76
29,80
30,52
30,57
31,33
31,40
31,45
31,67
31,93
32,66
33,39
33,43
37,39
38,50
38,74
39,48
39,62
40,52
40,61
41,63
41,67
42,77
42,86
42,92
46,54
46,60
47,85
48,51
48,58
48,95
49,99
50,91
51,66
52,57
54,96
55,58
55,73
55,75
55,91
56,58
56,59
56,81
57,79
57,84
61,83
62,81
63,70
64,69
65,94
67,95
68,93
70,96
72,90
73,75
73,80
73,81
75,95
81,86
82,84
83,85
83,86
83,97
85,87
92,98
94,98
