src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,9
0,10
0,18
0,21
0,24
0,26
0,44
0,73
0,89
1,4
1,6
1,7
1,20
1,25
1,36
1,40
1,42
1,45
1,57
1,61
1,64
1,65
1,73
1,84
1,98
2,4
2,5
2,6
2,8
2,9
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,21
2,23
2,26
2,30
2,32
2,35
2,41
2,44
2,47
2,51
2,54
2,70
2,71
2,84
2,86
2,90
2,96
4,5
4,8
4,9
4,14
4,19
4,22
4,23
4,25
4,39
4,48
4,52
4,53
4,55
4,57
4,58
4,61
4,62
4,65
4,68
4,71
4,76
4,88
5,6
5,7
5,8
5,10
5,13
5,14
5,15
5,16
5,21
5,34
5,54
5,56
5,66
5,67
5,86
5,94
6,10
6,11
6,12
6,13
6,15
6,16
6,17
6,19
6,20
6,28
6,31
6,36
6,37
6,41
6,56
6,57
6,58
6,65
6,71
6,72
6,73
6,91
7,18
7,28
7,31
7,59
7,69
7,79
8,32
8,33
8,42
8,75
8,77
9,11
9,17
9,29
9,38
9,48
9,74
9,76
9,87
9,91
10,12
10,19
10,34
10,46
10,47
10,51
10,61
10,63
10,78
10,80
10,90
11,27
11,36
11,49
11,56
11,80
12,24
12,26
12,39
12,59
12,62
12,87
13,20
13,22
13,28
13,35
13,39
13,40
13,52
13,62
13,68
13,72
13,82
13,87
13,98
14,22
14,35
14,45
14,70
14,72
14,81
14,83
14,85
14,95
15,18
15,27
15,29
15,31
15,45
15,46
15,47
15,51
15,55
15,63
15,66
15,68
15,78
16,23
16,34
16,54
16,55
16,64
16,93
17,25
17,75
18,27
18,42
18,77
18,85
18,93
19,24
19,29
19,32
19,33
19,43
19,63
19,67
19,79
19,96
19,98
20,48
20,49
20,53
20,89
21,49
21,58
21,60
21,97
22,38
23,40
23,50
23,99
24,30
24,85
25,30
25,59
25,89
26,37
26,92
28,38
28,70
29,33
29,66
29,69
29,74
31,50
31,81
31,82
32,37
32,50
32,75
32,97
34,94
35,52
36,53
36,90
36,99
37,69
37,88
38,41
38,44
39,46
39,64
39,78
39,91
40,43
41,67
42,43
43,80
45,82
46,77
49,60
49,99
50,79
53,74
53,83
53,95
53,96
54,94
56,60
60,86
64,76
64,88
65,83
67,84
71,92
79,81
80,93
80,97
86,95
87,92
