src,dst
0,1
0,2
0,3
0,4
0,5
0,9
0,13
0,15
0,18
0,21
0,23
0,25
0,26
0,27
0,28
0,34
0,36
0,39
0,40
0,49
0,54
0,56
0,58
0,65
0,66
0,68
0,72
0,80
0,81
0,93
1,6
1,8
1,10
1,11
1,12
1,13
1,14
1,38
2,4
2,5
2,6
2,8
2,9
2,22
2,24
2,26
2,27
2,29
2,45
2,46
2,48
2,64
2,65
2,73
2,75
2,83
2,90
3,4
3,7
3,20
3,27
3,34
3,43
3,87
3,94
4,5
4,6
4,7
4,10
4,16
4,17
4,21
4,32
4,39
4,44
4,47
4,51
4,60
4,67
4,68
4,73
4,84
4,99
5,7
5,8
5,9
5,11
5,12
5,14
5,17
5,18
5,19
5,20
5,26
5,40
5,44
5,47
5,49
5,50
5,54
5,77
5,85
6,13
6,32
6,79
7,11
7,14
7,28
7,30
7,35
7,36
7,45
7,46
7,71
7,83
8,25
8,38
8,50
8,68
9,10
9,12
9,16
9,17
9,18
9,24
9,42
9,43
9,50
9,52
9,53
9,55
9,58
9,61
9,86
9,90
9,95
10,15
10,16
10,22
10,33
10,36
10,37
10,42
10,80
10,81
11,23
11,29
11,35
11,39
11,69
11,78
11,86
12,15
12,19
12,20
12,25
12,41
12,56
12,59
12,60
12,70
12,96
12,98
13,34
13,52
13,93
14,47
14,51
14,67
15,57
15,89
16,21
16,30
17,19
17,22
17,33
17,38
17,40
17,55
17,56
17,75
17,79
17,97
18,37
18,64
19,23
19,28
19,29
19,31
19,63
19,65
19,77
19,82
19,84
19,88
20,32
22,24
22,49
22,62
23,31
23,87
24,52
24,74
24,80
24,87
25,31
25,37
25,41
25,43
25,88
27,30
27,33
27,35
27,61
27,70
28,77
28,84
28,86
29,44
30,54
30,55
30,58
30,63
30,89
30,99
33,51
33,57
34,41
34,53
34,60
35,71
35,81
35,97
36,45
36,90
36,92
36,98
37,59
37,62
37,92
38,63
38,76
39,48
40,42
40,66
40,70
40,72
40,74
40,76
40,91
42,48
42,71
42,93
43,53
44,66
45,46
45,96
46,61
46,62
48,57
48,73
48,76
49,75
51,67
54,59
54,64
54,69
54,97
56,69
56,72
57,91
58,83
60,79
61,92
62,95
62,98
63,78
63,85
64,89
65,85
66,74
71,94
74,95
75,78
76,82
77,82
77,88
82,94
85,91
89,96
92,99
