src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,10
0,12
0,13
0,15
0,16
0,18
0,19
0,21
0,23
0,28
0,30
0,31
0,36
0,37
0,38
0,42
0,44
0,46
0,48
0,50
0,53
0,68
0,74
0,75
0,78
0,80
0,89
0,94
0,95
0,97
1,4
1,5
1,6
1,7
1,10
1,12
1,15
1,16
1,17
1,20
1,23
1,26
1,39
1,43
1,45
1,47
1,74
1,82
2,5
2,9
2,11
2,13
2,14
2,17
2,24
2,25
2,33
2,35
2,36
2,41
2,56
2,60
2,61
2,66
2,68
2,71
2,72
2,77
2,84
2,86
2,91
3,4
3,6
3,8
3,31
3,38
3,77
3,85
4,12
4,15
4,16
4,17
4,27
4,28
4,33
4,38
4,44
4,54
4,57
4,61
4,69
5,7
5,9
5,10
5,11
5,23
5,34
5,37
5,57
5,58
5,64
5,75
5,76
5,91
5,93
6,11
6,18
6,19
6,25
6,40
6,41
6,44
6,52
6,70
6,80
6,87
6,89
7,8
7,9
7,21
7,25
7,29
7,39
7,42
7,43
7,59
7,63
7,66
7,71
7,88
7,98
8,41
8,64
9,14
9,18
9,20
9,22
9,46
9,51
9,71
9,79
9,92
10,34
10,55
10,58
10,76
10,87
10,90
11,13
11,14
11,20
11,21
11,22
11,28
11,29
11,47
11,55
11,85
12,19
12,31
12,60
12,67
13,26
13,69
13,72
13,81
13,88
14,37
14,63
14,67
14,84
15,24
15,36
15,42
15,49
15,82
15,87
16,32
16,35
16,47
17,24
17,30
17,46
17,51
17,73
17,92
18,27
18,50
18,59
18,85
19,35
19,83
20,40
20,45
20,76
20,81
21,22
21,30
21,69
21,93
23,62
24,43
24,48
24,55
24,75
24,86
25,26
25,32
25,48
25,65
26,27
26,33
26,34
26,53
26,61
27,29
28,68
29,50
29,51
29,79
29,95
30,39
30,58
30,90
30,94
31,32
31,54
31,78
31,81
31,86
34,63
34,97
36,40
37,54
38,83
39,56
39,80
40,52
41,49
41,73
41,93
41,95
43,45
44,59
45,62
45,66
46,49
46,57
46,62
46,73
46,82
46,90
46,96
47,52
47,56
47,64
49,53
52,84
52,89
54,65
55,72
55,74
56,60
56,67
56,79
58,99
59,65
62,70
63,70
67,96
68,83
69,77
69,98
71,92
76,88
77,78
80,96
82,98
84,91
92,94
93,97
93,99
95,99
