src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,9
0,11
0,13
0,15
0,16
0,19
0,20
0,21
0,23
0,24
0,27
0,30
0,31
0,32
0,33
0,35
0,36
0,40
0,49
0,55
0,58
0,62
0,70
0,71
0,72
0,75
0,81
0,82
0,94
0,98
1,7
1,11
1,13
1,20
1,25
1,31
1,33
1,34
1,44
1,59
1,62
1,76
2,4
2,29
2,45
2,55
2,60
2,98
3,4
3,5
3,6
3,7
3,8
3,11
3,16
3,18
3,22
3,23
3,26
3,28
3,30
3,36
3,53
3,54
3,80
3,89
3,90
3,91
3,93
4,5
4,6
4,7
4,8
4,10
4,15
4,18
4,27
4,33
4,37
4,40
4,44
4,46
4,48
4,49
4,50
4,59
4,62
4,69
4,77
4,79
4,86
4,87
5,9
5,25
6,8
6,10
6,12
6,14
6,17
6,18
6,19
6,21
6,22
6,28
6,37
6,38
6,42
6,49
6,56
6,61
6,75
6,77
7,9
7,12
7,17
7,21
7,22
7,29
7,41
7,46
7,47
7,72
7,82
7,92
8,10
8,12
8,13
8,17
8,38
8,48
8,64
8,78
9,44
9,61
10,19
10,24
10,37
10,63
10,70
10,83
11,14
11,24
11,26
11,29
11,67
12,14
12,15
12,32
12,41
12,53
12,65
12,77
13,64
13,68
14,78
15,16
15,26
15,34
15,35
15,53
15,74
15,97
16,20
16,46
16,79
17,23
17,39
17,42
17,47
17,48
17,50
17,64
17,67
17,68
17,93
18,28
20,27
20,40
20,96
21,25
21,38
21,43
21,52
21,58
21,73
21,76
21,84
21,88
21,91
21,94
22,90
23,32
23,34
23,39
23,43
23,63
23,81
23,90
23,93
24,39
24,74
24,83
25,35
25,51
25,57
26,30
26,31
26,50
26,56
26,57
26,63
26,71
26,80
27,43
27,51
28,42
30,52
30,92
31,55
31,78
31,97
31,98
32,41
33,68
33,91
34,69
34,74
34,95
35,36
35,85
38,47
38,59
38,60
38,66
38,89
39,76
40,51
40,73
41,52
41,61
41,80
41,92
42,45
42,66
42,67
42,70
42,84
42,94
43,45
45,58
46,75
47,57
47,69
51,54
51,56
53,54
54,60
55,84
57,95
57,99
58,97
59,65
59,87
60,65
60,66
60,86
61,72
61,79
61,86
65,71
65,87
65,89
65,99
66,88
67,73
67,96
68,82
70,96
71,85
72,88
73,83
73,85
75,81
76,95
85,99
