src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,12
0,13
0,14
0,21
0,23
0,26
0,27
0,38
0,39
0,44
0,52
0,72
0,74
0,86
0,94
0,97
0,98
1,6
1,8
1,9
1,10
1,13
1,16
1,29
1,38
1,44
1,47
1,49
1,61
1,75
1,84
1,85
2,4
2,7
2,8
2,11
2,39
2,82
2,90
3,4
3,5
3,9
3,11
3,15
3,16
3,17
3,20
3,25
3,31
3,48
3,49
3,51
3,52
3,54
3,58
3,63
3,68
3,73
4,5
4,6
4,15
4,17
4,20
4,28
4,34
4,48
4,58
4,62
4,66
4,85
4,97
5,7
5,11
5,12
5,14
5,16
5,19
5,27
5,31
5,41
5,42
5,50
5,65
5,85
5,90
5,99
6,7
6,9
6,10
6,15
6,19
6,25
6,42
6,53
6,55
6,59
6,64
6,68
6,72
6,75
6,76
6,77
6,78
6,87
7,17
7,18
7,77
7,96
8,10
8,21
8,24
8,25
8,26
8,35
8,42
8,43
8,80
8,83
8,94
9,14
9,27
9,37
11,12
11,13
11,20
11,46
11,55
11,62
11,63
11,80
11,83
11,93
11,95
11,99
12,67
13,24
13,29
13,30
13,33
13,41
13,45
13,46
13,53
13,56
13,57
13,60
13,78
13,79
13,99
14,23
14,24
14,45
14,51
14,61
14,64
14,65
14,84
14,91
15,22
15,29
15,47
15,61
16,18
16,21
16,31
16,37
16,40
16,44
16,51
16,62
16,65
16,71
16,82
17,18
17,19
17,22
17,28
17,30
17,34
17,36
17,37
17,49
17,50
17,57
17,81
17,82
17,89
17,92
18,58
18,60
19,23
19,74
20,33
20,36
20,43
20,81
21,22
21,30
21,32
21,35
21,54
21,60
21,71
21,76
21,93
22,28
22,34
22,50
22,52
22,86
24,26
24,76
25,33
25,39
25,53
25,55
25,83
26,95
28,32
29,35
29,40
29,56
29,68
29,69
29,70
31,32
31,36
31,38
31,43
31,67
31,71
31,72
31,84
33,46
33,57
33,66
33,91
33,96
36,56
36,73
36,88
37,41
37,90
39,40
39,45
39,97
39,98
40,47
40,64
41,75
43,59
43,70
44,48
44,67
44,88
45,81
46,54
46,93
47,59
48,63
49,74
53,66
53,92
53,94
54,87
58,70
61,78
62,69
62,87
62,89
62,92
63,69
63,80
67,73
67,77
67,79
67,98
69,95
72,91
73,79
74,86
81,89
83,88
90,96
