src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,16
0,21
0,24
0,34
0,49
0,90
0,98
1,4
1,5
1,6
1,7
1,8
1,9
1,14
1,19
1,26
1,28
1,32
1,68
1,71
1,77
1,80
1,82
2,4
2,7
2,10
2,18
2,32
2,36
2,38
2,39
2,41
2,52
2,53
2,55
2,57
2,66
2,67
2,89
3,12
4,5
4,6
4,11
4,12
4,30
4,31
4,38
4,43
4,48
4,50
4,51
4,71
4,86
4,89
5,7
5,8
5,11
5,13
5,14
5,17
5,19
5,35
5,37
5,38
5,49
5,56
5,61
5,73
5,83
6,13
6,17
6,23
6,65
6,95
7,9
7,10
7,12
7,14
7,15
7,20
7,22
7,27
7,30
7,43
7,49
7,54
7,57
7,60
7,61
7,67
7,68
7,88
7,92
8,9
8,11
8,16
8,21
8,33
8,36
8,50
8,54
8,59
8,71
8,76
8,87
9,10
9,15
9,19
9,40
9,43
9,46
9,52
9,60
10,16
10,29
10,33
10,54
10,58
11,23
11,27
11,96
12,13
12,18
12,20
12,29
12,31
12,45
12,47
12,56
12,72
12,73
12,94
13,25
13,34
13,76
13,94
14,15
14,17
14,18
14,22
14,33
14,47
14,51
14,53
14,72
14,78
15,26
15,96
16,53
16,77
17,23
17,25
17,35
17,36
17,37
17,39
17,45
17,65
17,67
17,77
18,21
18,41
18,42
18,76
18,81
18,91
19,20
19,22
19,24
19,26
19,29
19,32
19,42
19,46
19,63
19,70
19,73
19,74
19,79
19,84
19,90
19,91
19,93
19,97
20,64
21,28
21,35
21,63
21,85
21,95
21,97
22,31
22,44
22,56
22,69
22,78
22,79
23,24
24,25
24,30
24,44
24,55
24,59
24,62
24,75
24,86
24,98
25,28
25,37
25,50
25,75
26,27
26,34
26,39
26,85
28,44
28,74
28,81
28,88
29,64
29,68
31,48
31,65
33,72
33,84
33,87
33,92
34,47
34,64
36,51
37,40
37,59
38,40
38,41
38,46
38,62
39,42
39,60
40,48
40,55
40,61
40,63
40,69
42,79
43,45
43,58
43,93
43,97
45,83
47,83
47,85
48,88
49,66
49,70
51,52
51,66
51,70
51,95
52,58
52,62
52,92
54,57
54,90
56,74
56,80
58,78
59,94
60,69
63,75
65,81
65,84
65,87
67,86
69,82
69,89
69,99
74,82
75,80
77,91
77,96
83,99
90,93
93,98
93,99
