src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,12
0,13
0,18
0,22
0,28
0,36
0,38
0,39
0,40
0,43
0,50
0,54
0,56
0,61
0,65
0,66
0,67
0,73
0,74
0,76
0,77
0,80
0,85
0,86
0,97
1,4
1,9
1,12
1,15
1,20
1,30
1,31
1,32
1,33
1,34
1,37
1,39
1,41
1,47
1,49
1,51
1,52
1,53
1,58
1,64
1,67
1,73
1,83
1,86
1,90
1,92
1,98
2,4
2,5
2,6
2,14
2,16
2,70
2,76
2,78
2,95
2,96
2,97
3,6
3,7
3,10
3,26
3,34
3,54
3,64
3,71
3,81
3,84
4,5
4,9
4,11
4,13
4,15
4,16
4,21
4,23
4,25
4,30
4,45
4,63
4,64
4,72
4,95
5,7
5,8
5,10
5,12
5,14
5,21
5,23
5,27
5,35
5,36
5,40
5,45
5,48
5,49
5,57
5,69
5,85
5,94
5,96
5,98
6,8
6,29
6,41
6,73
6,77
6,82
7,9
7,11
7,13
7,14
7,17
7,18
7,24
7,28
7,31
7,32
7,37
7,38
7,42
7,47
7,55
7,57
7,81
7,87
7,89
7,92
8,16
8,19
8,20
8,22
8,25
8,26
8,31
8,34
8,38
8,53
8,57
8,72
9,10
9,17
9,18
9,45
9,56
9,70
10,11
10,29
10,40
10,54
12,15
12,24
12,28
12,30
12,35
12,42
12,43
12,50
12,56
12,72
13,22
13,59
13,94
14,17
14,19
14,33
14,37
14,51
14,62
14,66
14,88
15,19
15,27
15,39
15,46
15,99
16,21
16,26
16,27
16,42
16,43
16,47
16,50
16,55
16,74
16,78
16,81
17,20
17,24
17,29
17,59
17,75
17,76
17,97
17,99
18,23
18,25
18,60
18,80
20,41
20,52
20,77
21,67
22,86
22,91
23,32
23,48
23,63
23,85
23,92
24,46
24,79
25,61
27,68
28,44
28,46
28,52
28,68
31,33
31,35
31,36
31,44
31,48
32,78
32,94
33,51
33,74
35,88
36,60
38,69
39,63
40,91
41,58
41,65
41,70
41,75
42,44
42,82
43,55
43,79
43,80
43,93
44,69
44,90
44,96
45,49
46,65
47,82
50,59
52,53
52,61
52,79
54,62
54,98
55,58
55,60
55,71
55,88
55,99
57,62
57,87
57,90
57,93
58,71
58,75
59,93
62,83
63,84
64,66
66,68
73,84
76,89
77,87
82,83
83,91
87,89
87,95
