normalized_degree,clustering_coefficient,posts_per_day,likes_per_post,follower_ratio,age,years_riding,miles_ridden,bikes_owned,avg_displacement,avg_msrp,label
0.3939393939393939,0.06477732793522267,1.388759242423392,542.2483934403181,4.158905842720202,27.71216286670665,6,2223.053241496345,3,911.570406832772,36169.47884932387,1
0.1414141414141414,0.0989010989010989,1.0579247165629764,825.9846638920072,1.2942254494275836,34.47923409977824,2,2553.479277552348,2,622.9630020384313,45169.79743374472,1
0.06060606060606061,0.06666666666666667,0.0759411173000003,235.78977026329366,1.1082238000376767,31.68041206023825,5,4572.326938314087,1,568.2408742795817,18066.824361961488,0
0.12121212121212122,0.15151515151515152,0.9321533888067242,1051.9350744937858,3.5325104302419765,19.588991803367144,2,2417.4960058542842,8,1038.0362319373487,19495.819998060222,1
0.1919191919191919,0.0935672514619883,0.7566242724017286,1051.8023800853591,3.7997699490966212,27.832384012049467,1,1696.9673021506715,6,743.4973087505227,23984.624489111546,1
0.31313131313131315,0.053763440860215055,1.136107707914999,748.7741737582942,5.320647162531332,18.705606387379905,1,2246.205426512509,5,846.7139598363252,19558.896674144984,1
0.12121212121212122,0.12121212121212122,1.4539378468763626,858.9145946661941,6.538288390970065,24.518342863342763,2,2803.998453921484,5,783.816836889666,18904.647063807202,1
0.0707070707070707,0.3333333333333333,0.05630699659584064,228.9727508509124,1.059694606233418,44.32092900325501,5,2.887014216425996,0,724.2056182727774,27680.14151197784,0
0.0707070707070707,0.09523809523809523,0.11702751784991625,199.47180899209405,1.1132233040237831,62.23676442274674,7,4518.201620118651,2,968.2026938633838,30766.293907912783,0
0.050505050505050504,0.4,0.1383055136163767,210.50736248235626,0.8901676730113701,29.19172260097264,0,5760.558976360067,2,841.1263208243224,18896.346022337133,0
0.0707070707070707,0.2857142857142857,0.09639274577806131,109.21196558568104,1.1685327108883643,44.19663295738084,0,4582.475684036018,0,386.12072626875795,26421.62913238306,0
0.1717171717171717,0.07352941176470588,0.8295934166279499,1296.0857688917827,5.767943302420637,27.522203989313795,4,1778.154182568846,5,794.3678027658893,18063.100754394523,1
0.04040404040404041,0.5,0.06881780825611493,187.60058655465815,1.1025131159175219,17.443064274177736,1,2521.1608870831274,3,379.67227566830525,21188.478837600287,0
0.1111111111111111,0.07272727272727272,0.13721340270714646,267.25235119122823,0.7392419761574458,32.1962747996376,5,2774.3260284710013,1,652.9930987834634,25719.142688949985,0
0.12121212121212122,0.15151515151515152,0.029614564380718786,185.08481432333633,0.9581513950322345,26.20607210357735,2,4560.50491826995,0,750.7642861898372,21892.666179520507,0
0.04040404040404041,0.3333333333333333,0.06470409540815192,184.16639242404875,0.8198687620334983,28.847313763998734,3,4930.064734195077,2,668.3979210588471,19145.774985762397,0
0.08080808080808081,0.07142857142857142,0.0811667778809141,228.8755968565159,0.5165866125235785,27.051512348203488,7,4643.618358226172,3,506.0285798482402,10510.801534300223,0
0.030303030303030304,0.6666666666666666,0.02517246385298702,186.1645796887152,1.20493440966373,44.216206189385794,0,3558.917959655966,1,859.5133326445521,25137.258068045736,0
0.06060606060606061,0.2,0.14697595557742715,103.80910183979142,0.7966464763617178,37.81917355649895,5,7232.439806823719,2,840.584052446449,28845.43615013135,0
