src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,8
0,9
0,14
0,16
0,18
0,22
0,23
0,26
0,28
0,29
0,36
0,37
0,38
0,39
0,42
0,47
0,54
0,59
0,61
0,75
0,76
0,78
0,82
0,86
1,4
1,6
1,12
1,13
1,14
1,19
1,39
1,99
2,4
2,5
2,24
2,29
2,36
2,37
2,65
2,69
2,89
3,6
3,7
3,8
3,10
3,15
3,32
3,35
3,40
3,43
3,48
3,51
3,54
3,58
3,72
3,74
3,77
4,5
4,6
4,7
4,8
4,11
4,12
4,21
4,31
4,34
4,54
4,57
4,79
4,93
4,97
5,10
5,13
5,14
5,16
5,17
5,21
5,23
5,25
5,26
5,27
5,33
5,34
5,37
5,40
5,43
5,44
5,45
5,46
5,49
5,55
5,63
5,80
5,94
5,95
6,9
6,11
6,17
6,18
6,23
6,30
6,63
6,65
6,78
6,90
6,91
7,10
7,19
7,20
7,27
7,29
7,32
7,44
7,72
8,9
8,12
8,13
8,15
8,17
8,20
8,24
8,33
8,78
9,34
9,45
9,48
9,57
9,61
9,79
10,11
10,15
10,16
10,18
10,31
10,35
10,38
10,44
10,86
10,93
10,97
10,98
10,99
11,47
12,28
12,50
12,64
12,89
13,20
13,25
13,53
13,62
13,76
13,96
14,19
14,28
14,49
14,52
14,53
14,67
14,95
15,35
15,46
15,84
16,26
16,67
16,71
16,99
17,21
17,22
17,49
17,86
18,25
18,27
18,52
18,66
18,68
18,79
18,83
19,22
19,24
19,30
19,40
19,47
19,51
19,56
19,74
19,89
20,39
20,42
20,50
20,60
20,74
20,77
20,87
21,52
21,88
22,36
22,38
22,71
23,30
23,48
23,98
26,62
26,76
27,31
27,56
27,66
27,92
28,32
28,33
28,46
28,58
28,59
28,64
28,71
28,77
28,84
28,88
29,41
30,67
31,42
32,41
32,43
32,55
32,61
32,62
32,69
32,90
33,45
33,57
33,58
33,84
34,93
36,73
37,41
37,87
38,53
38,75
38,82
39,70
39,97
42,69
42,85
43,50
43,80
44,55
44,65
44,70
44,91
45,51
46,60
46,90
47,59
47,63
47,94
48,56
48,68
48,70
51,83
53,95
54,96
57,60
58,80
58,98
60,83
61,66
61,81
63,64
63,68
63,73
63,87
64,73
67,72
67,75
67,94
68,91
70,81
70,85
70,92
72,81
75,88
77,82
77,85
77,92
90,96
