src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,15
0,16
0,20
0,21
0,24
0,30
0,31
0,36
0,42
0,44
0,46
0,52
0,55
0,61
0,64
0,67
0,69
0,76
0,79
0,82
0,83
0,88
0,90
0,94
0,97
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,16
2,19
2,27
2,32
2,33
2,37
2,41
2,43
2,50
2,55
2,74
2,79
2,96
3,4
3,12
3,14
3,15
3,18
3,35
3,66
3,75
4,5
4,6
4,9
4,16
4,17
4,18
4,29
4,38
4,48
4,49
4,54
4,72
4,77
4,81
4,82
4,96
5,7
5,8
5,10
5,14
5,17
5,27
5,30
5,34
5,38
5,39
5,41
5,46
5,52
5,53
5,54
5,70
5,73
5,78
5,83
5,86
5,93
5,94
5,97
6,18
6,20
6,21
6,22
6,26
6,44
6,47
6,50
6,68
6,80
7,23
7,25
7,36
7,76
7,91
8,11
8,13
8,23
8,25
8,42
8,72
9,17
9,26
9,31
9,34
9,38
9,58
9,70
9,89
10,15
10,21
10,27
10,44
10,47
10,61
10,78
10,84
12,24
12,28
12,48
12,52
12,57
13,34
13,78
14,22
14,28
14,77
15,22
15,25
15,26
15,29
15,39
15,43
15,53
15,56
15,59
15,65
16,31
16,58
16,77
17,19
17,41
17,91
18,19
18,20
18,29
18,32
18,35
18,48
18,67
18,85
19,24
19,46
19,60
19,85
19,98
20,23
20,55
21,58
21,90
22,89
23,28
23,32
23,35
23,37
23,49
23,72
23,81
24,33
24,70
25,42
25,43
26,37
26,49
26,66
26,76
26,85
27,53
28,30
28,62
28,69
28,87
29,40
29,45
29,59
29,71
29,74
29,96
31,51
31,71
31,88
32,33
32,60
32,61
32,62
32,98
33,36
33,63
34,40
34,45
34,73
35,57
36,56
36,64
38,39
39,40
39,63
40,47
40,51
40,59
41,86
41,93
43,45
43,50
43,51
43,84
44,57
44,87
46,54
46,75
46,82
46,95
47,64
48,65
48,67
48,68
48,84
48,87
49,75
49,81
51,69
51,73
51,83
51,89
51,92
51,93
51,99
52,62
52,65
52,90
53,80
53,92
54,60
54,99
55,56
56,80
57,63
60,71
62,66
62,91
65,92
67,68
67,95
67,98
72,74
73,99
75,79
76,94
82,88
83,86
84,95
91,97
