src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,11
0,14
0,15
0,17
0,20
0,55
0,56
0,57
0,58
0,61
0,77
0,84
0,90
1,4
1,6
1,9
1,10
1,12
1,28
1,46
1,79
1,81
2,26
2,78
2,89
3,4
3,5
3,6
3,8
3,11
3,16
3,19
3,29
3,31
3,38
3,48
3,54
3,55
3,59
3,71
3,84
3,88
3,96
3,98
4,5
4,6
4,7
4,8
4,10
4,11
4,16
4,18
4,19
4,26
4,28
4,35
4,37
4,41
4,42
4,45
4,49
4,50
4,54
4,61
4,65
4,76
5,9
5,12
5,17
5,20
5,21
5,23
5,27
5,30
5,41
5,42
5,47
5,51
5,60
5,68
5,71
5,87
5,95
5,97
6,7
6,8
6,12
6,13
6,15
6,18
6,21
6,25
6,27
6,29
6,34
6,43
6,45
6,49
6,68
6,70
6,78
6,92
7,18
7,39
7,86
8,9
8,23
8,24
8,46
8,60
8,82
8,87
8,94
8,99
9,10
9,17
9,21
9,32
9,34
9,44
9,48
9,62
9,71
9,77
9,85
10,13
10,14
10,22
10,23
10,24
10,36
11,22
11,53
11,65
11,77
11,84
11,89
11,92
12,13
12,14
12,15
12,16
12,22
12,24
12,25
12,33
12,35
12,55
12,72
12,75
12,92
13,19
13,29
13,30
13,72
14,20
14,56
14,59
14,75
15,25
15,40
15,52
15,58
15,60
15,66
15,68
15,75
15,83
16,27
16,43
16,62
17,47
17,79
17,88
17,96
18,33
18,35
18,40
18,44
18,86
20,28
20,72
21,26
21,39
21,62
21,64
21,82
22,31
22,47
22,50
22,58
22,74
23,37
23,42
23,46
23,76
23,88
24,56
24,91
25,31
25,41
25,61
26,30
26,34
26,65
26,70
26,74
26,81
27,33
27,53
27,83
28,36
28,51
28,67
28,80
29,32
29,37
29,64
29,70
30,32
30,36
30,38
30,44
30,48
30,57
32,38
32,49
32,66
32,67
33,40
33,50
35,39
35,43
35,51
35,52
35,63
35,99
36,54
37,57
37,94
38,73
40,86
40,95
42,52
42,76
43,45
44,53
44,81
44,90
47,69
47,73
47,97
49,91
49,97
50,78
50,85
50,91
52,63
53,89
54,74
54,80
55,64
55,67
56,63
57,59
58,79
58,83
58,85
58,94
59,69
61,69
64,66
67,73
67,80
68,87
71,93
73,90
74,96
76,98
81,82
81,93
81,95
84,99
90,93
96,98
