src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,12
0,15
0,19
0,22
0,25
0,36
0,38
0,41
0,42
0,43
0,46
0,65
0,70
0,80
0,82
0,87
0,91
0,95
0,99
1,21
1,26
2,4
2,5
2,7
2,8
2,20
2,21
2,23
2,39
2,58
2,59
3,4
3,8
3,37
3,50
3,74
3,97
4,5
4,6
4,10
4,17
4,23
4,47
4,62
4,68
4,75
4,76
4,77
5,6
5,7
5,9
5,11
5,13
5,15
5,16
5,17
5,19
5,22
5,23
5,24
5,25
5,27
5,29
5,30
5,34
5,38
5,40
5,42
5,48
5,49
5,53
5,55
5,66
5,67
5,70
5,75
5,80
5,94
6,11
6,18
6,27
6,41
6,54
6,59
6,72
6,82
6,83
7,11
7,13
7,20
7,32
7,33
7,63
8,9
8,12
8,14
8,19
8,24
8,30
8,31
8,51
9,10
9,14
9,15
9,17
9,20
9,29
9,37
9,40
9,76
9,85
10,12
10,14
10,16
10,18
10,22
10,25
10,30
10,44
10,45
10,49
10,52
10,53
10,54
10,93
11,13
11,28
11,39
11,89
12,16
12,24
12,26
12,28
12,29
12,33
12,34
12,46
12,56
12,78
12,79
12,84
12,92
12,97
13,44
13,56
13,71
13,90
14,46
14,60
14,66
15,18
15,21
15,35
15,60
16,33
16,51
16,58
16,62
16,71
16,73
17,31
17,49
17,57
17,62
17,64
17,66
17,92
17,98
17,99
18,26
18,38
18,48
18,63
18,77
18,79
18,86
19,27
19,51
19,55
19,61
19,73
20,32
20,37
20,40
20,45
20,65
20,74
20,80
20,95
20,96
21,44
21,53
21,88
22,28
22,34
22,52
22,54
22,88
22,91
23,82
24,36
25,57
26,39
26,47
26,55
26,58
26,64
26,93
27,31
27,35
27,47
28,42
28,48
29,43
29,60
29,71
29,75
30,43
30,45
30,78
30,93
31,32
32,81
33,35
33,36
33,70
33,81
34,68
35,41
36,59
36,83
37,57
37,69
38,50
38,63
38,64
38,90
39,56
39,85
39,91
40,96
41,61
41,81
42,67
42,86
42,87
43,50
44,69
44,73
44,94
45,76
47,52
47,89
48,61
49,74
49,86
51,67
54,72
55,83
55,84
55,92
55,94
57,65
57,72
57,87
57,95
57,98
58,69
61,84
61,89
64,79
65,68
66,97
67,96
68,99
69,78
74,88
76,77
80,85
86,98
88,90
