src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,10
0,11
0,12
0,14
0,17
0,18
0,21
0,28
0,30
0,32
0,33
0,37
0,44
0,47
0,50
0,58
0,66
0,75
0,80
0,86
0,95
1,8
1,11
1,12
1,13
1,25
1,28
1,57
1,68
2,4
2,6
2,7
2,8
2,9
2,14
2,15
2,22
2,29
2,34
2,38
2,39
2,42
2,56
2,59
2,62
2,82
2,90
2,95
2,99
3,4
3,5
3,6
3,9
3,11
3,22
3,24
3,27
3,31
3,36
3,43
3,46
3,52
3,54
3,60
3,66
3,70
3,81
4,5
4,7
4,10
4,12
4,13
4,16
4,19
4,26
4,31
4,33
4,34
4,35
4,40
4,43
4,44
4,45
4,46
4,61
4,63
4,65
4,94
4,95
4,98
5,21
5,35
5,40
5,61
5,77
6,13
6,20
6,34
6,53
6,66
6,71
6,81
6,85
7,8
7,15
7,18
7,23
7,25
7,36
7,41
7,47
7,49
7,77
7,78
8,10
8,17
8,26
8,57
8,59
9,18
9,21
9,28
9,37
9,51
9,63
9,65
9,93
10,16
10,23
10,38
10,73
11,39
11,67
11,79
12,15
12,16
12,29
12,52
12,72
12,88
12,91
13,14
13,17
13,23
13,29
13,30
13,53
13,60
13,72
13,78
13,94
14,25
14,38
14,41
14,44
14,48
14,85
16,19
16,20
16,27
16,57
16,64
16,80
16,93
16,96
17,19
17,27
17,68
17,87
18,26
18,43
18,99
19,20
19,60
20,24
20,86
21,22
21,39
21,42
21,52
21,53
21,59
21,76
21,79
21,89
21,97
22,24
22,31
22,32
22,37
22,41
22,50
22,54
22,56
22,64
23,40
24,33
24,55
24,86
25,65
26,73
26,77
27,63
27,96
28,30
28,32
28,51
29,45
29,54
29,55
29,69
29,71
29,75
29,78
29,84
29,89
30,35
30,42
30,47
30,89
30,90
31,46
31,49
31,55
31,90
32,36
33,48
33,67
33,70
33,98
34,48
34,58
35,45
35,84
36,73
38,49
38,83
38,88
39,72
40,75
42,98
44,92
47,74
48,51
48,69
48,76
48,97
49,50
49,74
49,87
50,58
50,68
50,79
50,85
51,56
51,62
53,62
55,97
56,82
57,61
57,76
58,64
61,91
64,74
65,69
66,67
66,70
66,71
66,81
66,93
67,91
67,92
67,94
71,80
71,84
71,99
72,83
73,82
73,87
75,83
84,88
91,92
92,96
