src,dst
0,1
0,2
0,3
0,4
0,6
0,7
0,9
0,13
0,14
0,15
0,17
0,19
0,21
0,39
0,40
0,42
0,46
0,50
0,59
0,69
0,71
0,74
0,85
1,5
1,6
1,7
1,8
1,9
1,10
1,12
1,18
1,23
1,27
1,28
1,30
1,34
1,35
1,37
1,39
1,40
1,44
1,47
1,49
1,81
1,82
2,4
2,5
2,9
2,12
2,14
2,16
2,18
2,21
2,36
2,38
2,39
2,42
2,43
2,45
2,54
2,61
2,64
2,74
2,83
3,4
3,7
3,8
3,10
3,11
3,14
3,22
3,30
3,32
3,43
3,58
3,63
3,64
3,66
3,76
3,79
3,83
3,90
3,97
3,99
4,5
4,8
4,11
4,24
4,29
4,30
4,31
4,32
4,37
4,45
4,47
4,48
4,50
4,65
4,75
4,87
4,88
4,91
5,6
5,10
5,25
5,26
5,28
5,29
5,32
5,58
5,66
5,67
5,78
5,84
6,13
6,15
6,16
6,17
6,31
6,38
6,61
6,83
7,12
7,52
8,11
8,18
8,20
8,44
8,45
8,50
8,57
8,62
8,63
8,64
8,81
8,95
9,21
9,57
9,76
9,77
9,78
9,86
10,63
11,13
11,17
11,22
11,41
11,89
12,15
12,19
12,24
12,25
12,48
13,16
13,48
13,56
13,65
14,29
14,33
14,68
15,20
15,28
15,55
16,22
16,26
16,27
16,36
17,19
17,40
17,58
17,95
18,20
18,26
18,46
18,53
18,62
18,70
18,85
18,86
18,96
19,37
20,23
20,33
21,34
21,51
21,57
21,80
22,23
22,41
22,79
23,24
23,25
23,67
24,31
24,46
24,73
24,92
24,96
25,35
25,38
25,43
26,27
26,33
26,34
26,36
26,41
26,51
26,62
26,69
26,70
26,81
26,91
27,49
27,84
29,44
29,51
29,52
29,77
29,90
30,35
30,68
31,59
31,95
32,52
33,66
33,77
33,84
33,97
34,47
34,60
35,53
35,71
36,54
36,56
36,60
36,61
36,94
37,94
38,42
38,49
38,98
40,69
40,86
42,55
42,70
43,56
43,99
44,88
46,93
47,54
48,53
48,89
50,55
51,79
52,60
52,76
52,82
52,87
52,88
53,72
55,68
55,94
56,59
57,72
57,98
59,75
59,82
60,65
60,67
60,74
60,75
62,85
63,73
63,80
63,93
65,78
65,92
66,91
66,93
68,80
70,71
70,72
70,73
74,90
78,89
79,99
82,92
85,87
89,98
91,96
94,97
