src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,9
0,10
0,15
0,21
0,22
0,23
0,28
0,29
0,30
0,36
0,37
0,38
0,41
0,54
0,62
0,67
0,70
0,78
0,87
0,88
0,98
1,4
1,9
1,10
1,16
1,53
2,6
2,7
2,8
2,14
2,16
2,22
2,29
2,31
2,35
2,62
3,4
3,5
3,6
3,8
3,11
3,14
3,17
3,42
3,53
3,55
3,70
3,72
3,76
3,78
3,81
3,87
3,98
4,5
4,12
4,16
4,18
4,19
4,22
4,31
4,40
4,43
4,97
5,6
5,10
5,15
5,19
5,20
5,21
5,24
5,26
5,28
5,35
5,39
5,40
5,52
5,54
6,7
6,12
6,13
6,15
6,17
6,33
6,35
6,46
6,71
6,74
6,96
6,97
7,8
7,9
7,11
7,12
8,11
8,13
8,14
8,18
8,21
8,24
8,25
8,27
8,40
8,41
8,46
8,50
8,56
8,60
8,63
8,66
8,71
8,74
8,76
9,17
9,25
9,29
9,59
9,98
10,13
10,20
10,25
10,27
10,36
10,44
10,57
10,75
10,76
10,95
11,47
12,44
12,88
13,18
13,47
13,69
13,92
14,48
14,49
15,26
15,55
15,57
15,58
15,63
15,69
15,77
16,19
16,20
16,23
16,32
16,34
16,41
16,61
16,64
16,69
16,83
17,32
17,33
17,51
17,66
17,87
18,30
18,31
18,32
19,24
19,30
19,33
19,39
19,52
19,80
19,89
19,96
20,44
20,48
20,58
20,60
20,73
20,84
20,92
21,23
21,79
22,26
22,77
23,37
23,82
24,28
24,42
24,45
24,52
24,54
24,70
24,73
24,77
24,79
25,27
25,34
25,46
26,38
26,42
26,43
26,65
26,82
27,72
28,37
28,50
28,51
28,81
28,85
28,91
29,43
29,53
29,56
30,39
30,45
30,88
31,34
31,47
31,50
31,80
31,84
31,90
31,94
32,75
33,86
35,36
35,38
35,49
35,64
35,68
35,82
36,65
36,85
37,85
37,90
37,95
38,58
39,71
40,86
41,45
41,74
41,93
45,49
45,51
45,55
45,56
45,57
45,61
45,65
46,48
46,89
48,90
49,61
49,75
49,83
51,59
51,62
51,63
51,80
51,96
54,66
54,68
55,59
56,72
57,60
58,64
59,95
60,67
60,78
62,84
62,89
63,67
63,68
63,73
63,93
69,81
71,99
72,93
73,92
75,79
75,83
77,94
79,97
82,86
85,91
88,91
88,99
91,99
93,94
