src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,9
0,10
0,14
0,20
0,22
0,24
0,27
0,29
0,32
0,33
0,34
0,35
0,36
0,43
0,44
0,45
0,48
0,49
0,51
0,52
0,53
0,58
0,60
0,65
0,68
0,71
0,72
0,76
0,81
0,86
0,88
0,99
1,4
1,5
1,6
1,13
1,17
1,23
1,28
1,40
1,47
1,55
1,60
1,63
1,70
1,80
1,89
1,93
1,98
2,4
2,30
2,32
2,40
2,78
2,80
2,99
3,14
3,21
3,66
4,5
4,6
4,7
4,8
4,9
4,13
4,14
4,15
4,16
4,17
4,22
4,25
4,26
4,27
4,33
4,39
4,45
4,57
4,58
4,61
4,65
4,68
4,69
4,95
4,99
5,7
5,10
5,11
5,12
5,16
5,18
5,19
5,20
5,30
5,37
5,38
5,40
5,42
5,44
5,63
5,64
5,68
5,70
5,77
5,79
5,97
6,7
6,11
6,21
6,24
6,26
6,28
6,31
6,39
6,43
6,46
6,48
6,59
6,71
6,89
6,90
7,8
7,9
7,10
7,15
7,16
7,18
7,19
7,20
7,27
7,35
7,41
7,44
7,45
7,49
7,50
7,53
7,55
7,56
7,59
7,60
7,63
7,78
7,81
7,83
7,91
8,17
8,19
8,24
8,25
8,37
8,54
8,61
8,69
8,79
8,92
9,11
9,12
9,13
9,23
9,72
9,90
9,94
9,98
10,12
10,15
10,23
10,26
10,36
10,38
10,42
10,51
10,52
10,66
10,71
10,74
10,77
10,84
10,93
10,96
10,98
11,18
11,21
11,43
11,62
11,67
11,87
11,88
12,49
12,54
12,95
13,30
13,64
13,76
14,29
14,37
14,50
14,55
14,70
15,85
16,22
16,39
16,62
17,34
18,33
18,75
18,80
18,82
18,84
19,36
19,73
19,78
19,81
19,85
19,87
20,25
21,56
22,29
22,67
24,58
25,31
25,66
25,92
26,28
26,52
26,74
26,77
26,87
27,32
27,51
27,56
27,85
27,93
27,94
28,35
29,31
29,41
29,48
30,47
31,34
32,50
32,64
33,38
35,41
35,42
35,83
36,94
38,74
38,96
40,57
40,59
40,61
40,62
40,97
41,46
42,46
42,47
42,73
43,54
43,76
43,90
44,53
45,96
46,65
46,75
52,72
52,82
52,91
53,57
54,82
54,84
55,73
56,67
63,86
63,88
64,69
64,75
64,95
67,79
69,83
78,86
79,92
81,89
82,97
85,91
