src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,8
0,9
0,10
0,13
0,16
0,18
0,24
0,25
0,29
0,30
0,31
0,32
0,47
0,62
0,77
0,81
0,83
0,88
0,92
1,4
1,5
1,7
1,8
1,10
1,19
1,20
1,25
1,36
1,37
1,73
2,4
2,20
2,21
2,88
2,92
4,5
4,6
4,9
4,11
4,12
4,14
4,15
4,17
4,18
4,25
4,26
4,32
4,35
4,41
4,43
4,44
4,47
4,50
4,52
4,53
4,54
4,64
4,66
4,68
4,87
4,91
4,95
4,97
5,6
5,7
5,10
5,12
5,21
5,22
5,27
5,28
5,41
5,46
5,54
5,62
5,67
5,75
5,78
5,96
6,7
6,8
6,12
6,14
6,15
6,30
6,34
6,39
6,43
6,44
6,53
6,59
6,66
6,69
6,80
6,91
7,9
7,11
7,13
7,14
7,16
7,17
7,19
7,20
7,23
7,24
7,29
7,34
7,39
7,41
7,48
7,49
7,51
7,62
7,75
7,79
7,82
7,85
7,92
8,49
9,18
9,22
9,23
9,24
9,33
9,37
9,38
9,40
9,45
9,56
9,61
9,63
9,68
9,77
9,83
10,11
10,19
10,30
10,33
10,35
10,36
10,42
10,57
10,71
11,17
11,27
11,28
11,42
11,64
12,13
14,15
14,23
14,26
14,29
14,38
14,56
14,57
14,61
14,74
14,76
14,84
14,90
14,99
15,16
15,21
15,27
15,33
15,36
15,42
15,52
15,60
15,79
15,91
17,22
17,26
18,50
18,52
18,55
19,37
19,74
19,86
20,78
20,81
21,28
21,31
21,40
21,45
21,50
21,56
21,58
21,65
21,78
22,48
22,65
22,80
22,90
22,93
23,34
23,55
24,32
24,44
24,46
24,85
25,35
25,45
25,54
25,60
25,75
25,89
26,38
28,31
28,89
29,40
29,46
29,63
29,68
29,82
30,55
30,93
32,47
32,58
33,48
33,65
33,88
33,93
33,94
34,43
34,53
34,69
34,71
36,39
36,70
36,76
36,79
37,59
37,72
38,58
38,97
39,57
39,94
39,96
40,72
40,86
41,66
41,89
42,69
42,73
43,84
43,98
44,80
44,97
44,98
45,49
45,51
45,67
46,71
47,51
47,64
47,73
48,61
48,95
48,99
49,59
49,98
50,70
50,87
51,81
51,94
52,99
55,70
56,60
56,74
59,63
59,76
59,87
61,67
62,82
65,72
72,86
72,95
73,77
77,83
78,85
81,84
86,90
92,96
