normalized_degree,clustering_coefficient,posts_per_day,likes_per_post,follower_ratio,age,years_riding,miles_ridden,bikes_owned,avg_displacement,avg_msrp,label
0.18181818181818182,0.11764705882352941,0.6357644255096064,888.0745925434401,5.372189953853383,21.374678699282136,3,1387.0508160818194,7,848.8029572089649,24046.569177568086,1
0.1919191919191919,0.1111111111111111,1.2001302206419495,1012.4504183078337,5.5949454918229256,26.233267932245695,4,1446.6286376660564,3,639.1180434419447,19558.601015197324,1
0.09090909090909091,0.0,0.06470295925907418,299.63735388164986,0.9745304751741032,25.807535562559046,2,2914.502003100413,1,273.0740639575326,18847.764872706663,0
0.09090909090909091,0.19444444444444445,0.0959918353228861,280.94668989261186,0.7218216097848584,17.8393402737618,1,3580.4664005948453,1,458.6243854442147,23386.03373475231,0
0.3434343434343434,0.0784313725490196,0.7994245965063992,916.8264078226792,5.22947891265506,30.587150725840655,2,2379.6819633354216,4,966.5611443570592,3485.4199542625865,1
0.09090909090909091,0.16666666666666666,0.1649925112568892,311.73211160129813,1.2525874806998218,44.68337347602859,6,4290.25560127467,4,954.5339459041932,21649.988048188734,0
0.23232323232323232,0.08300395256916997,1.0142531666302894,1539.874392517219,3.006847949814112,13.3784483356894,3,2171.697856920524,1,786.9522941351411,21791.34000675496,1
0.1717171717171717,0.11029411764705882,1.4078211176848965,1047.2936805462605,6.4425327576557425,11.75920320060545,6,1869.546239296575,5,1108.648504115638,18762.342864839302,1
0.13131313131313133,0.10256410256410256,0.70415507659824,993.967922791259,7.421893349742505,21.187929034176125,0,2794.817380540314,4,751.5569279067738,34385.78339128044,1
0.0707070707070707,0.23809523809523808,0.0848699137786478,179.38023868604128,1.164676165404727,34.69793490403872,8,2460.9441369961055,2,510.79683173695787,24015.855470663766,0
0.06060606060606061,0.13333333333333333,0.12679720924887666,157.36327886204447,0.975081510721279,16.478722491051734,3,4040.854365950003,1,652.2911222324094,13900.76147203803,0
0.030303030303030304,0.3333333333333333,0.12217857848745535,162.01924806417483,1.080489868964366,30.00629672765057,5,3568.074114849718,2,827.1433044705775,14873.737511042464,0
0.10101010101010101,0.022222222222222223,0.11051921394020935,156.38040709982468,1.023790071984864,16.298021502330286,6,4824.437835228392,2,446.2377895862218,17678.176201466613,0
0.030303030303030304,0.0,0.12593700227457946,132.17808600314822,1.1493130426541105,38.31875249693206,3,5639.905847644881,0,904.2512467718427,29659.430406597894,0
0.10101010101010101,0.08888888888888889,0.09556941108269972,133.2289592663651,1.1298816040810553,37.05819681825327,3,8320.273227506135,1,572.7864614477064,13227.072414351333,0
0.1717171717171717,0.08088235294117647,0.6141561716678516,895.7530739738353,3.873875913797338,19.25991510120518,2,2589.973647341747,6,573.8038557680222,35523.42553152634,1
0.050505050505050504,0.0,0.06014235258576011,148.70083511991325,0.9843638027698272,20.618323413333734,4,8860.266670971032,2,344.62514699289864,24993.220104251144,0
0.050505050505050504,0.3,0.08011273382887915,95.66525050935186,1.0627535129924888,53.62430746738548,3,5338.364966731216,2,730.5268924013537,28785.961854837333,0
0.06060606060606061,0.13333333333333333,0.1546712674171874,142.41221850375462,1.0983543007309067,41.59854520053362,5,5844.683295436984,2,631.0124615847174,16777.21719731651,0
0.04040404040404041,0.16666666666666666,-0.020922800140942277,232.89059357999366,1.0993418884415331,17.594674100297887,7,11508.86853847242,2,678.1562140574712,21048.83208995354,0
0.1111111111111111,0.05454545454545454,2.0354052233323925,548.7703553513371,5.800075079995144,18.328700650809225,6,1442.4637533449668,7,908.8599078721377,28990.446068154637,1
0.10101010101010101,0.06666666666666667,0.07732429223970105,129.4127439041375,1.0248520395435645,23.852222412678312,1,7571.034394959524,1,677.8193781555941,26655.170019265533,0
0.06060606060606061,0.3333333333333333,0.06297354248361281,105.4049078467137,0.8997288056067171,20.028748391836444,8,4660.851983131632,1,478.37754201748294,34868.58190672673,0
0.050505050505050504,0.3,0.1184442272341216,282.0232535006802,0.6433653531397416,18.711481812820594,0,1876.649458678865,0,571.0310024729843,26626.21749983126,0
0.050505050505050504,0.0,0.13220475954903932,196.33703377181777,0.7637055473791942,36.12984389763323,2,6473.14635752822,2,815.6272948080846,22538.5618416433,0
0.1111111111111111,0.09090909090909091,0.15388281060748576,199.00165948447423,1.0664048497648535,20.91280514070506,1,5027.603980778705,2,625.9071667128694,22499.43024263209,0
0.04040404040404041,0.16666666666666666,0.12139540084662298,226.91509036232995,1.062809611172621,32.996044445042315,7,7462.548436545559,3,636.5403312951603,20908.64930596756,0
0.10101010101010101,0.06666666666666667,0.1421287669326339,222.2546659688471,1.0855491295770645,29.318071849229547,7,6513.928900589787,3,127.10204995011935,8902.31893332791,0
0.08080808080808081,0.03571428571428571,0.05021839723081878,189.04400828414077,0.9994978695905821,35.27036670048072,3,7235.90588948473,3,583.0346448987315,15623.882411523637,0
0.06060606060606061,0.26666666666666666,0.14745377517659689,232.8505395357539,1.1516321797511364,23.406068684521717,7,6060.6847338454945,2,753.7518365181162,21210.02927238882,0
0.050505050505050504,0.2,0.19747061844819724,283.0873698998856,0.9484623542263557,37.034503636056144,2,6061.274086337367,1,614.6989266820074,9083.604049255293,0
0.050505050505050504,0.0,0.09440730445681135,182.0267365816238,0.6687174692096094,15.701944931956113,7,5255.193397844652,2,397.3187617094549,6669.086920680094,0
0.050505050505050504,0.0,0.08858458573447732,199.57591391378773,1.304605203902201,46.89162416920199,3,3312.5087802681833,2,609.6704545884202,13451.84879281212,0
0.10101010101010101,0.06666666666666667,0.0482444044559363,246.72516517614554,0.979664749420629,44.97447661630599,5,3073.80856726354,3,341.252192976553,32337.069805228093,0
0.04040404040404041,0.5,-0.008257355792462256,260.22748445434166,1.041249861382449,19.881532826262273,8,6882.254351838543,3,546.070336430477,18003.57503047459,0
0.04040404040404041,0.0,0.06500559362863555,179.96267705143472,0.9672591613828196,30.797025117160047,2,1593.8775783366664,2,506.99260738472356,10111.876653159336,0
0.06060606060606061,0.3333333333333333,0.06981623410333193,260.35765454273815,1.2153430250866517,33.94495389319711,3,3706.775438170825,1,306.2907019320112,21523.684003841856,0
0.050505050505050504,0.1,0.0761586702333368,221.98249875103366,0.863184287495916,22.91789599266388,3,4639.445681944745,1,660.4542450597265,28598.327897903575,0
0.04040404040404041,0.5,0.03900680128788007,267.7597654215585,0.8496141790965027,46.04532132167511,5,3718.2285753331853,2,730.5835820881999,19509.86458645908,0
0.050505050505050504,0.2,0.11060899336940791,186.6008094926603,1.113163671033979,26.798519132887293,6,2388.900153391767,3,450.5200622373698,13125.99781441594,0
0.08080808080808081,0.07142857142857142,0.15841114804479706,215.4115675354924,0.8985675165646968,17.353989707371866,2,3575.02193430883,1,548.7474524236764,23999.501464811805,0
0.050505050505050504,0.2,0.05037717857448946,165.13491752588016,1.248089792971861,24.370569315730044,4,5011.016989310532,2,660.9244240895382,16940.408540236036,0
0.030303030303030304,0.0,0.0331308441021365,179.8399220731486,1.0526189854669916,32.886754631498036,1,5632.50964613001,2,789.9359841424414,14936.791443685857,0
0.050505050505050504,0.0,0.07819773309176598,120.3791711815645,0.927087361898318,39.561377759871135,2,2859.7430656749016,3,917.808428727267,24899.10331694147,0
0.04040404040404041,0.3333333333333333,0.05677771863730781,193.2807459611109,0.8974893221032942,25.3280679394477,5,5752.4946192846455,2,336.29793209842626,14643.610058646675,0
0.08080808080808081,0.14285714285714285,0.008137255714556771,301.41069083972855,1.1735379577426188,37.40851168734575,9,2490.739971561361,2,516.3270099825413,17598.550457046957,0
0.04040404040404041,0.3333333333333333,0.11233999622656538,284.06313565678397,1.0303159938717632,24.160172398860364,10,4707.927202017997,1,590.0479757987972,15140.92884675691,0
0.030303030303030304,0.6666666666666666,0.16040836598089636,238.57882450053972,1.1560664425887346,28.17808371958044,7,7826.357695668406,3,635.8189720151338,28475.457514663532,0
0.030303030303030304,0.3333333333333333,0.009297046272895154,219.665937752562,1.2001841843964909,28.434251441826806,4,7800.610984099119,3,608.5124668566505,22835.764401092092,0
0.06060606060606061,0.06666666666666667,-0.031037447190849943,216.82554314887838,0.8858903599372137,37.6079034080578,4,9295.118568563577,1,411.9577726058866,19356.56851299974,0
0.030303030303030304,0.0,0.14594723320552913,200.9614011639873,1.1961785739296116,14.53001251806837,1,6713.90783389228,2,735.0683227730108,26620.50285393384,0
0.04040404040404041,0.0,0.06194300874607861,169.91480091030002,0.813255573213099,29.506279174881218,1,3779.7757310822662,2,524.9649326841622,16851.39043281212,0
0.030303030303030304,0.6666666666666666,0.019865096812644645,157.57585172516625,1.710530966118879,27.64554389973354,7,2675.471180230954,1,330.7201972811618,24674.413274338363,0
0.04040404040404041,0.0,0.09414647775679554,111.5202784297395,1.0674155993992311,36.993702017825775,5,7029.038761707538,1,982.1602552007116,25552.407529830532,0
0.04040404040404041,0.5,0.07717116558688042,249.91978762307986,0.8605925021960712,32.08191724219895,2,6685.307307464678,2,825.7388231835325,8768.819121891755,0
0.04040404040404041,0.16666666666666666,0.0954100386991191,224.8636629537434,1.0723479072012838,24.304292465010263,5,6626.040109984993,4,337.6073531878293,20834.01957634173,0
0.030303030303030304,0.0,0.049362950103838676,143.6250767136822,0.6825073097652874,28.053728095852417,4,3421.6293521056828,2,729.6693958060843,12553.636824337265,0
0.050505050505050504,0.4,0.05025033234154088,237.2399698539897,0.9853060902178529,31.218851234129687,4,6583.434879075724,1,499.6472036625984,22934.20244955215,0
0.030303030303030304,0.3333333333333333,0.09355517070560085,200.59406232129498,1.2404751147437845,41.07035810158646,13,6996.2143834544695,2,531.9160476386169,30925.39065543871,0
0.030303030303030304,0.3333333333333333,0.10214990857443201,199.51964316668068,0.9496426179962559,23.894158925700424,2,4449.695458701781,1,598.8519388875736,26388.572369911104,0
0.050505050505050504,0.1,0.08639210841416371,137.48122591921978,1.0145228303564284,6.085246353724727,8,1264.174055825742,1,320.2583707064764,34460.14715450593,0
