src,dst
0,1
0,2
0,3
0,4
0,6
0,8
0,9
0,12
0,16
0,17
0,31
0,37
0,39
0,57
0,62
0,70
1,4
1,5
1,11
1,12
1,18
1,20
1,26
1,30
1,35
1,46
1,48
1,51
1,59
1,80
1,83
1,86
1,88
2,4
2,6
2,7
2,9
2,16
2,46
2,48
2,56
2,86
2,94
2,97
3,5
3,6
3,8
3,9
3,11
3,12
3,17
3,20
3,23
3,45
3,47
3,49
3,54
3,58
3,70
3,74
3,92
3,95
4,5
4,10
4,17
4,28
4,32
4,41
4,60
4,80
4,90
5,7
5,8
5,11
5,13
5,14
5,16
5,22
5,23
5,25
5,27
5,29
5,34
5,41
5,43
5,50
5,52
5,57
5,63
5,72
5,75
5,79
5,83
5,89
6,7
6,22
6,23
6,28
6,36
6,51
6,57
6,61
6,63
6,71
6,75
6,92
7,10
7,18
7,31
7,32
7,43
7,52
7,63
7,66
7,70
7,81
7,99
8,14
8,21
8,24
8,29
8,50
8,54
8,64
8,79
8,88
8,98
9,10
9,13
9,15
9,18
9,19
9,21
9,25
9,27
9,33
9,53
9,55
9,85
10,13
10,14
10,34
10,54
10,91
11,20
11,49
12,15
12,21
12,22
12,38
12,47
12,93
13,15
13,19
13,24
13,42
13,49
13,59
13,65
13,74
13,87
15,24
15,26
15,30
15,31
15,58
15,78
15,97
16,19
16,32
16,35
16,42
16,77
17,30
17,34
17,38
17,39
17,44
17,61
17,69
17,89
18,40
18,58
18,68
18,69
18,87
19,25
19,35
19,41
19,66
19,76
19,96
20,26
20,29
20,36
20,60
20,62
20,67
20,72
20,95
20,97
21,73
21,77
21,81
22,33
22,37
22,67
22,73
23,38
24,27
24,52
24,93
26,28
26,40
26,45
26,67
26,83
26,86
26,94
27,33
27,43
28,62
28,96
29,53
29,91
30,37
30,61
31,50
33,65
34,36
35,44
35,53
35,92
36,39
36,84
36,91
36,93
38,40
38,45
38,60
38,75
38,76
38,84
38,95
39,42
39,85
39,98
41,55
41,64
42,64
42,79
43,44
43,47
43,48
43,68
43,71
43,76
43,89
43,98
44,56
45,46
45,55
45,56
45,78
46,51
46,68
46,90
51,72
51,82
52,73
54,71
54,88
58,59
58,66
58,77
58,99
60,65
60,81
60,82
60,84
61,78
61,85
62,69
65,82
69,96
70,90
72,74
72,87
73,80
73,94
88,99
