src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,10
0,11
0,12
0,14
0,17
0,18
0,20
0,21
0,28
0,29
0,32
0,39
0,41
0,43
0,51
0,59
0,74
0,76
0,86
0,96
1,4
1,5
1,7
1,15
1,27
1,31
1,34
1,42
1,46
1,47
1,54
1,55
1,60
1,61
1,64
1,71
1,84
1,88
2,8
2,15
2,18
2,51
2,68
3,4
3,6
3,14
3,25
3,49
3,54
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,20
4,23
4,24
4,25
4,29
4,30
4,31
4,35
4,37
4,38
4,40
4,46
4,47
4,49
4,52
4,55
4,60
4,63
4,71
4,82
4,83
4,86
4,93
5,9
5,19
5,23
5,29
5,36
5,37
5,42
5,44
5,53
5,65
5,66
5,72
5,74
5,91
5,95
6,8
6,10
6,11
6,13
6,17
6,18
6,19
6,20
6,22
6,23
6,26
6,28
6,32
6,36
6,41
6,42
6,45
6,48
6,50
6,56
6,57
6,65
6,70
6,77
6,84
7,12
7,22
7,30
7,56
7,61
7,67
7,75
7,97
8,9
8,15
8,22
8,26
8,48
8,80
8,93
8,94
9,14
9,16
9,62
9,84
10,16
10,24
10,26
10,38
10,40
10,52
10,66
10,90
10,96
11,17
11,32
11,39
11,61
11,98
11,99
12,13
12,25
12,85
13,16
13,28
13,60
13,87
14,34
14,49
15,21
15,43
15,44
16,19
16,33
17,21
17,33
17,62
17,93
18,41
18,55
18,56
18,59
18,67
18,70
18,77
18,83
18,88
18,89
18,92
18,97
19,36
19,57
19,64
19,75
20,24
20,27
20,40
20,47
20,50
20,51
20,64
20,68
20,76
20,80
21,30
21,50
21,86
21,90
24,27
24,43
24,57
24,58
24,69
24,70
25,31
25,33
25,34
25,35
25,48
25,80
30,59
30,66
31,35
31,53
31,75
32,38
33,44
33,62
33,71
35,54
35,72
36,37
36,39
36,53
36,58
36,69
36,83
36,85
38,79
39,63
40,45
40,78
40,82
41,58
42,73
42,89
43,94
44,45
44,76
45,46
45,73
45,78
45,79
45,85
45,96
48,99
49,52
49,68
50,69
50,81
51,63
52,91
53,87
53,88
53,94
54,65
54,79
54,82
55,73
55,98
58,74
61,92
61,95
62,72
63,67
66,78
68,98
71,77
73,87
73,97
74,81
77,91
78,81
78,95
81,90
87,89
87,92
87,99
