src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,24
0,31
0,44
0,68
0,91
0,97
1,4
1,7
1,13
1,19
1,22
1,27
1,35
1,37
1,40
1,41
1,42
1,45
1,47
1,57
1,63
1,64
1,78
1,79
1,88
1,91
1,95
2,7
2,10
2,73
3,4
3,5
3,8
3,18
3,23
3,25
3,32
3,36
3,50
3,53
3,58
3,80
3,83
4,5
4,6
4,14
4,15
4,16
4,17
4,26
4,40
4,54
4,59
4,69
4,74
4,77
4,80
4,81
4,84
4,89
4,94
5,6
5,7
5,8
5,9
5,10
5,11
5,14
5,17
5,19
5,20
5,27
5,30
5,31
5,37
5,41
5,46
5,47
5,56
5,62
5,65
5,78
5,83
5,87
5,99
6,9
6,11
6,14
6,18
6,21
6,22
6,23
6,24
6,30
6,33
6,35
6,42
6,55
6,67
6,77
6,92
6,93
6,99
7,8
7,9
7,10
7,12
7,13
7,20
7,23
7,29
7,39
7,52
7,59
7,71
8,12
8,16
8,21
8,44
8,48
8,50
8,60
8,70
8,72
8,76
8,98
9,17
9,33
9,34
9,36
9,84
10,11
10,15
10,39
10,65
11,12
11,13
11,18
11,28
11,29
11,31
11,37
11,47
11,68
11,76
11,78
11,99
12,15
12,25
12,34
12,35
12,38
12,39
12,50
12,51
12,70
12,89
12,90
13,16
13,43
14,19
14,20
14,25
14,30
14,43
15,21
15,40
15,52
15,57
15,74
16,44
16,56
16,81
16,84
16,95
17,22
17,28
17,33
17,54
17,64
17,75
18,24
19,46
19,96
20,26
20,32
20,38
20,41
20,43
20,71
20,76
20,86
21,27
21,32
21,49
21,58
22,70
23,28
23,34
23,38
23,46
23,85
23,98
24,26
24,45
24,49
24,51
24,55
24,60
24,61
24,85
24,87
24,88
25,82
26,48
26,49
26,73
26,91
27,29
27,53
27,66
27,75
28,55
29,74
29,86
29,98
30,97
32,85
33,36
33,45
34,48
35,62
35,82
36,63
36,92
37,69
40,42
40,58
41,51
41,88
43,67
43,71
45,54
45,61
45,65
45,68
45,94
46,61
48,52
48,53
48,73
48,90
49,72
50,59
50,60
50,64
50,67
52,56
52,69
52,83
53,95
55,62
55,82
55,93
56,57
56,77
56,79
56,86
57,63
58,81
59,79
60,94
62,92
63,66
64,66
64,80
66,75
66,97
70,72
70,96
75,89
77,96
81,90
82,87
91,93
