src,dst
0,1
0,2
0,3
0,4
0,6
0,8
0,11
0,12
0,14
0,23
0,25
0,31
0,32
0,33
0,34
0,35
0,56
0,58
0,60
0,67
0,84
1,4
1,5
1,6
1,7
1,10
1,14
1,18
1,48
1,54
1,55
1,61
1,93
2,12
2,15
2,19
2,21
2,25
2,27
2,35
2,37
2,44
2,48
2,49
2,51
2,60
2,69
2,75
2,87
3,4
3,5
3,7
3,8
3,18
3,19
3,29
3,30
3,34
3,39
3,42
3,45
3,73
3,74
3,78
4,5
4,6
4,7
4,8
4,9
4,10
4,13
4,14
4,17
4,20
4,22
4,25
4,34
4,36
4,40
4,44
4,53
4,58
4,61
4,65
4,68
4,70
4,73
4,79
4,86
4,91
4,92
4,93
4,96
4,99
5,9
5,13
5,16
5,32
5,66
5,93
6,10
6,39
6,45
7,9
7,11
7,12
7,13
7,15
7,16
7,17
7,21
7,23
7,26
7,27
7,32
7,33
7,44
7,47
7,49
7,71
7,74
7,75
7,77
7,91
7,92
7,98
7,99
8,59
9,11
9,16
9,28
9,40
9,98
10,15
10,18
10,19
10,20
10,21
10,24
10,26
10,29
10,30
10,37
10,41
10,47
10,55
10,56
10,57
10,74
10,79
10,80
10,88
11,31
11,69
12,39
12,72
12,84
13,26
13,41
13,54
13,70
13,77
13,85
13,97
14,24
14,38
14,50
14,62
15,17
15,20
15,23
15,36
15,65
15,85
15,94
16,22
16,28
16,38
16,83
17,22
17,45
17,51
18,86
19,38
19,46
19,49
19,59
19,62
19,95
19,98
20,61
21,52
21,53
22,24
22,27
23,69
23,88
23,97
24,29
24,36
24,56
24,75
25,53
25,59
25,81
26,28
27,30
27,67
28,31
28,37
28,50
28,57
28,58
28,89
28,94
28,97
29,33
29,57
29,84
29,95
29,96
30,66
30,78
30,88
30,95
31,55
31,62
31,64
31,86
31,89
32,35
33,52
33,63
33,71
33,78
34,41
34,43
36,40
36,43
36,46
36,47
36,68
36,76
37,60
37,63
37,64
37,66
37,87
38,48
38,68
39,50
39,63
39,72
39,73
39,76
39,94
40,42
40,51
41,42
41,43
41,46
41,54
41,67
41,70
41,82
41,91
43,65
43,87
44,80
45,81
47,64
47,76
47,82
49,52
49,83
50,81
55,96
60,72
61,90
64,71
64,83
66,79
66,90
69,90
70,77
70,82
71,80
74,99
82,85
82,89
91,92
