src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,9
0,10
0,11
0,12
0,13
0,14
0,16
0,18
0,26
0,32
0,36
0,43
0,44
0,49
0,53
0,65
0,85
0,97
1,4
1,7
1,8
1,9
1,14
1,15
1,22
1,30
1,34
1,37
1,42
1,46
1,53
1,57
1,60
1,65
1,67
1,69
1,74
1,84
1,98
2,4
2,6
2,10
2,15
2,21
2,23
2,27
2,29
2,33
2,37
2,59
2,72
2,91
3,5
3,7
3,17
3,20
3,95
3,96
4,5
4,8
4,10
4,13
4,16
4,19
4,26
4,28
4,30
4,31
4,35
4,37
4,40
4,41
4,44
4,48
4,49
4,57
4,60
4,62
4,71
4,72
4,78
4,85
4,86
4,97
5,6
5,8
5,11
5,13
5,23
5,38
5,47
5,64
5,65
5,70
5,93
6,7
6,9
6,17
6,29
6,39
6,53
6,54
6,77
6,78
6,92
7,11
7,20
7,29
7,73
7,79
7,86
8,15
8,19
8,27
8,34
8,51
8,56
8,58
8,62
8,67
8,76
8,91
9,12
9,24
9,39
9,61
9,68
10,12
10,20
10,35
10,52
10,90
11,14
11,16
11,18
11,24
11,31
11,32
11,48
11,70
12,22
12,24
12,25
12,34
12,51
12,61
12,84
13,17
13,28
13,42
13,44
13,68
13,89
14,18
14,22
14,55
14,68
14,69
14,85
15,21
15,38
15,69
15,71
16,21
16,45
16,64
16,73
16,79
16,81
16,83
16,88
16,94
16,98
16,99
17,28
17,32
17,33
17,57
17,63
17,77
17,87
17,95
18,19
18,27
19,23
19,48
19,78
19,82
20,36
21,33
21,96
22,25
22,26
22,38
22,52
22,87
24,25
24,39
24,40
24,41
24,42
24,51
24,52
24,54
24,56
24,59
24,63
24,75
24,91
24,99
25,30
25,49
25,56
25,58
25,74
25,75
26,36
26,94
27,35
27,59
28,45
28,81
29,31
29,43
29,66
30,84
31,46
31,66
32,45
33,47
34,40
34,76
34,87
35,41
35,46
35,50
35,54
36,86
37,71
37,89
37,93
38,90
38,96
39,55
39,64
39,72
39,80
41,92
42,43
42,50
42,63
43,50
45,73
45,88
46,47
46,80
46,81
47,66
47,75
47,82
48,55
49,60
49,67
49,74
49,77
53,58
53,70
57,61
60,62
60,89
62,76
62,83
65,83
69,92
70,94
72,82
72,88
72,98
75,80
77,90
77,93
78,79
85,97
94,95
96,99
