src,dst
0,1
0,2
0,3
0,4
0,6
0,8
0,9
0,11
0,12
0,13
0,14
0,31
0,39
0,54
0,64
1,4
1,7
1,9
1,16
1,26
1,41
1,42
1,61
1,66
1,94
2,4
2,5
2,6
2,18
2,37
2,46
2,53
2,61
2,81
3,5
3,7
3,10
3,12
3,13
3,15
3,22
3,35
3,38
3,46
3,53
3,55
3,57
4,5
4,6
4,8
4,11
4,15
4,18
4,19
4,20
4,21
4,25
4,27
4,29
4,32
4,36
4,44
4,45
4,48
4,50
4,55
4,59
4,66
4,74
4,92
4,98
5,24
5,37
5,41
5,47
5,58
6,7
6,8
6,9
6,11
6,14
6,17
6,21
6,24
6,25
6,28
6,30
6,35
6,42
6,44
6,49
6,51
6,52
6,55
6,57
6,65
6,67
6,75
6,78
6,79
6,86
6,88
6,93
6,95
6,96
6,97
7,10
7,13
7,15
7,17
7,18
7,33
7,36
7,39
7,54
7,61
7,62
7,71
7,83
7,85
8,16
8,20
8,25
8,30
8,40
8,43
8,83
8,86
8,91
8,93
9,10
9,12
9,19
9,51
9,57
9,60
9,76
9,89
10,14
10,24
10,32
10,34
10,41
10,43
10,67
10,73
10,99
11,21
11,23
11,89
11,92
11,99
12,22
12,70
12,86
13,33
13,74
13,84
13,98
14,17
14,27
14,31
14,33
14,48
14,70
15,16
15,22
15,26
15,31
15,46
15,50
15,54
15,65
15,75
15,81
15,82
15,96
15,99
16,19
16,20
16,28
16,58
16,68
16,95
17,29
18,34
18,45
18,49
18,73
18,94
19,23
19,35
19,65
19,80
19,84
19,85
20,23
20,44
20,51
20,62
20,63
20,69
20,89
20,97
22,28
22,45
22,47
22,71
22,72
22,78
22,85
22,90
22,95
23,27
23,29
23,34
23,38
23,50
23,53
23,64
23,68
23,77
23,98
24,26
24,47
24,64
24,72
24,76
25,52
25,60
26,43
26,52
27,40
27,56
27,82
27,87
28,56
28,73
28,93
29,30
29,36
29,39
29,42
29,58
30,32
30,38
30,60
30,74
30,90
31,40
31,70
32,37
34,87
34,94
36,81
37,77
37,97
38,69
38,77
39,49
39,75
39,79
40,56
40,59
45,48
45,59
45,63
45,83
46,69
46,88
47,79
48,66
49,80
49,82
51,92
57,67
58,62
59,76
60,63
60,72
60,84
62,90
62,91
66,68
67,91
69,80
70,71
72,88
76,87
77,78
78,96
