src,dst
0,1
0,2
0,3
0,4
0,6
0,8
0,11
0,13
0,16
0,23
0,33
0,35
0,37
0,38
0,52
0,54
0,62
0,63
0,67
0,76
0,79
0,82
0,94
1,4
1,5
1,7
1,9
1,10
1,14
1,15
1,17
1,19
1,20
1,21
1,22
1,23
1,25
1,30
1,31
1,32
1,39
1,41
1,45
1,47
1,56
1,58
1,65
1,71
1,74
1,86
1,87
1,92
1,95
2,5
2,6
2,7
2,8
2,10
2,13
2,20
2,30
2,42
2,49
2,50
2,60
2,67
2,86
2,90
3,4
3,41
3,65
3,73
4,5
4,11
4,21
4,24
4,27
4,30
4,38
4,40
4,70
4,81
4,91
5,6
5,8
5,14
5,15
5,16
5,18
5,19
5,23
5,26
5,28
5,44
5,46
5,47
5,61
5,68
5,72
5,96
5,99
6,7
6,12
6,51
6,57
6,62
7,9
7,10
7,12
7,15
7,29
7,54
7,59
7,65
7,71
7,72
7,76
8,9
8,11
8,21
8,26
8,31
8,33
8,42
8,53
8,57
8,61
8,78
8,83
8,87
8,92
8,97
9,18
9,27
9,34
9,35
10,14
10,48
10,70
10,96
10,99
11,12
11,24
11,27
11,46
11,56
11,84
11,93
12,13
12,28
12,40
13,17
13,19
13,22
13,32
13,34
13,35
13,36
13,38
13,39
13,42
13,48
13,64
13,74
14,16
14,17
14,18
14,25
14,32
14,37
14,40
14,43
14,44
14,45
14,49
14,53
14,56
14,68
14,79
14,83
14,91
14,95
15,25
15,31
15,80
15,88
17,22
17,45
17,58
17,68
18,89
18,98
19,20
19,24
19,26
19,44
19,48
19,51
19,57
19,71
19,73
19,80
19,90
19,95
20,63
20,77
22,29
22,82
23,29
23,33
23,34
23,49
23,50
23,74
24,28
24,47
24,60
24,70
24,88
24,98
25,83
26,37
27,39
27,67
27,75
27,97
29,54
30,36
30,51
30,64
30,89
31,94
34,36
34,41
34,52
34,53
34,75
34,90
35,43
35,64
36,73
36,85
37,50
38,43
38,58
38,94
38,98
39,59
40,46
40,69
41,55
41,77
42,52
42,66
42,85
42,93
44,55
45,78
45,87
45,99
46,92
47,55
47,66
47,77
47,81
48,63
49,69
50,61
50,84
54,59
55,62
56,75
57,69
57,78
57,81
58,72
58,79
58,91
58,97
59,60
61,66
61,86
67,80
68,82
68,96
71,93
73,85
74,88
75,76
77,84
81,89
