src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,15
0,16
0,18
0,19
0,21
0,24
0,25
0,27
0,30
0,35
0,36
0,38
0,40
0,41
0,48
0,49
0,55
0,61
0,63
0,73
0,75
0,79
0,96
1,4
1,7
1,8
1,9
1,10
1,12
1,13
1,25
1,35
1,52
1,54
1,56
1,58
1,74
1,75
1,79
2,5
2,39
2,90
2,98
3,4
3,6
3,9
3,13
3,14
3,15
3,18
3,29
3,40
3,44
3,52
3,67
4,5
4,6
4,7
4,11
4,12
4,13
4,16
4,17
4,18
4,20
4,21
4,23
4,25
4,26
4,31
4,36
4,53
4,56
4,57
4,58
4,59
4,60
4,85
4,90
5,10
5,17
5,20
5,22
5,86
5,95
6,8
6,12
6,15
6,16
6,19
6,24
6,26
6,27
6,34
6,39
6,42
6,51
6,54
6,57
6,59
6,61
6,62
6,76
6,77
6,80
6,88
6,93
6,94
7,23
7,28
7,34
7,93
8,29
8,65
8,84
8,85
9,71
10,11
10,14
10,17
10,24
10,28
10,30
10,31
10,35
10,44
10,47
10,48
10,60
10,64
10,68
10,81
10,82
10,89
10,94
10,95
10,98
12,43
12,71
12,93
13,14
13,32
13,38
13,46
13,51
13,76
13,78
14,21
14,22
14,23
14,43
14,45
14,69
14,73
14,79
14,92
15,19
15,20
15,45
15,56
15,62
15,82
15,85
15,96
16,27
16,32
16,39
16,61
17,22
17,37
17,90
18,46
18,83
19,28
19,38
19,49
19,50
19,54
19,77
19,78
19,83
20,37
20,40
20,43
20,73
20,75
20,83
21,46
21,47
21,53
21,72
22,26
22,37
24,29
24,33
24,50
24,68
24,84
24,87
24,88
25,31
25,45
25,55
25,63
25,77
26,30
26,32
26,33
26,44
26,74
26,92
27,42
28,57
28,70
29,68
29,80
30,55
30,59
30,64
31,36
31,47
31,53
31,64
31,67
31,81
32,33
32,34
32,41
35,94
37,58
38,52
38,67
39,41
39,65
39,92
40,42
40,48
40,49
40,91
41,50
41,65
41,87
44,84
44,96
44,97
45,51
45,62
45,66
45,69
45,98
46,97
48,71
49,70
50,86
51,69
52,88
53,60
53,66
55,76
56,66
58,99
60,63
60,70
60,89
63,72
63,81
63,82
64,89
66,78
66,80
68,72
70,95
71,74
73,86
77,97
78,87
81,91
84,91
84,99
98,99
