src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,11
0,17
0,18
0,19
0,25
0,33
0,41
0,43
0,46
0,54
0,56
0,64
0,69
0,73
1,34
2,4
2,5
2,61
2,94
3,4
3,6
3,7
3,9
3,10
3,13
3,15
3,16
3,18
3,21
3,22
3,24
3,30
3,35
3,38
3,40
3,46
3,49
3,52
3,54
3,59
3,63
3,72
3,75
3,84
3,99
4,5
4,12
4,14
4,15
4,19
4,22
4,28
4,30
4,36
4,39
4,48
4,50
4,51
4,53
4,55
4,62
4,65
4,90
5,6
5,7
5,10
5,11
5,12
5,13
5,14
5,16
5,20
5,21
5,23
5,24
5,27
5,31
5,32
5,33
5,34
5,37
5,41
5,44
5,45
5,48
5,51
5,55
5,58
5,60
5,61
5,67
5,69
5,71
5,76
5,79
5,87
5,90
6,8
6,39
6,44
6,59
7,8
7,9
7,10
7,41
7,47
7,66
7,68
7,80
7,87
8,12
8,27
8,48
8,58
9,11
9,14
9,15
9,20
9,31
9,42
9,72
9,78
10,17
10,20
10,23
10,26
10,33
10,40
10,42
10,43
10,51
10,74
10,82
10,85
10,99
11,13
11,35
11,38
11,73
12,28
12,43
12,82
12,88
13,16
13,17
13,27
13,29
13,39
13,57
13,64
13,80
14,70
15,18
15,22
15,24
15,25
15,26
15,31
15,36
15,47
15,56
15,57
15,77
15,81
15,87
15,95
16,92
17,32
18,19
18,21
18,65
19,28
19,34
19,57
19,60
19,63
19,69
19,94
19,97
20,23
20,30
20,45
20,63
20,66
20,67
20,81
20,97
21,86
22,83
22,88
23,29
23,32
23,40
23,68
24,25
24,26
24,44
24,50
24,68
24,75
25,29
25,37
25,95
26,35
26,47
26,80
28,52
28,98
29,38
29,49
29,52
30,53
30,89
31,37
31,74
32,83
33,36
33,42
33,45
33,55
33,61
33,78
33,79
33,89
33,90
34,92
35,82
37,46
37,70
37,75
37,96
38,91
40,49
40,50
40,65
40,66
40,84
40,91
42,53
42,58
42,74
42,77
42,88
42,93
43,62
43,70
43,86
44,71
46,60
46,76
46,85
47,59
47,83
48,76
49,56
49,78
50,62
51,91
52,54
53,67
54,64
55,86
58,72
58,73
58,85
58,93
59,98
64,81
64,89
65,99
66,79
68,71
68,93
68,94
69,77
69,84
78,92
81,96
81,97
87,98
90,95
90,96
