src,dst
0,1
0,2
0,3
0,5
0,6
0,11
0,13
0,17
0,26
0,40
0,42
0,52
0,64
0,68
0,82
0,88
0,91
0,97
1,4
1,6
1,10
1,13
1,39
1,73
1,90
1,96
2,4
2,5
2,7
2,9
2,14
2,16
2,20
2,23
2,30
2,39
2,42
2,54
2,57
2,58
2,70
2,80
2,85
2,88
2,93
2,94
2,95
3,4
3,5
3,6
3,8
3,9
3,13
3,17
3,22
3,39
3,44
3,47
3,51
3,59
3,62
3,64
3,66
3,69
3,71
3,76
3,83
3,86
3,98
4,8
4,11
4,12
4,18
4,22
4,23
4,35
4,37
4,53
4,61
4,85
5,7
5,10
5,12
5,18
5,29
5,33
5,37
5,38
5,40
5,41
5,50
5,51
5,54
5,59
5,72
5,74
5,79
5,81
5,89
5,91
6,7
6,10
6,11
6,12
6,15
6,16
6,17
6,60
6,65
6,72
6,90
6,97
7,8
7,9
7,14
7,16
7,20
7,29
7,32
7,33
7,34
7,36
7,46
7,56
7,76
7,82
7,84
7,87
7,94
8,18
8,28
8,48
8,62
8,95
8,99
9,14
9,21
9,75
11,22
12,15
12,19
12,21
12,23
12,35
12,46
12,50
12,55
12,67
12,86
13,24
13,25
13,45
13,56
13,67
13,69
14,15
14,19
14,24
14,25
14,28
14,36
14,47
14,60
14,63
15,20
15,45
15,70
16,26
16,44
16,45
16,48
16,93
16,95
17,21
17,27
17,31
17,34
17,53
17,55
17,64
17,74
18,19
18,27
18,28
18,31
18,33
18,37
18,41
18,52
18,56
18,90
19,25
19,30
19,65
19,87
20,27
20,29
20,43
20,66
21,81
22,26
22,36
22,75
23,24
23,34
23,68
23,69
23,71
23,75
23,92
23,93
24,32
24,47
24,49
26,32
26,38
26,43
26,61
26,66
26,86
27,31
27,50
27,78
28,49
28,57
28,58
29,30
29,68
30,40
30,55
31,38
31,41
31,42
31,43
31,48
31,51
31,59
32,62
32,94
33,35
33,71
34,79
35,58
38,65
38,89
39,73
40,49
40,57
40,61
41,44
42,46
42,77
42,82
42,89
42,96
44,78
44,81
45,76
46,79
47,52
47,54
49,67
50,53
50,80
50,84
51,63
53,74
55,91
56,60
57,63
58,78
59,72
60,84
60,88
60,98
62,80
62,85
62,92
63,73
63,77
64,70
64,97
69,77
69,87
72,96
76,83
79,83
79,98
80,92
87,99
96,99
