src,dst
0,1
0,2
0,3
0,4
0,5
0,7
0,9
0,10
0,11
0,12
0,15
0,16
0,18
0,20
0,22
0,24
0,26
0,27
0,34
0,47
0,50
0,57
0,59
0,63
0,75
0,80
0,82
0,96
1,4
1,6
1,7
1,10
1,11
1,23
1,27
1,31
1,56
1,64
1,70
1,72
2,5
2,6
2,9
2,10
2,12
2,13
2,20
2,22
2,26
2,30
2,35
2,39
2,43
2,46
2,49
2,52
2,55
2,58
2,59
2,61
2,70
2,75
2,78
2,86
2,92
3,4
3,6
3,8
3,30
3,36
3,41
3,49
3,61
3,62
3,96
4,5
4,7
4,18
4,19
4,24
4,34
4,37
4,38
4,48
4,73
4,98
5,8
5,14
5,17
5,19
5,21
5,25
5,35
5,36
5,37
5,39
5,42
5,60
5,66
5,68
5,69
5,94
5,97
6,14
6,25
6,44
6,50
6,78
6,81
6,93
7,8
7,12
7,16
7,27
7,29
7,31
7,37
7,51
7,52
7,76
7,77
7,83
7,95
8,9
8,11
8,13
8,14
8,18
8,29
8,33
8,46
8,47
8,60
8,65
8,66
8,71
8,85
8,91
8,97
9,21
9,51
10,20
10,32
10,86
11,15
11,36
11,63
12,13
12,15
12,17
12,23
12,35
12,55
12,89
13,23
13,39
13,40
13,43
13,64
13,79
13,80
13,81
13,84
14,28
14,32
14,44
14,99
15,16
15,17
15,28
15,42
16,21
16,25
16,34
16,66
16,73
16,76
16,85
17,19
17,29
17,31
17,41
17,80
17,88
17,89
17,96
17,98
18,32
19,26
19,52
19,65
19,73
20,22
20,24
20,47
20,54
20,56
20,59
20,79
20,90
21,70
21,71
21,75
22,40
22,49
22,95
22,99
23,30
25,33
25,38
25,53
25,54
26,46
27,28
27,67
27,74
27,77
28,53
28,64
28,69
28,78
28,94
30,33
32,43
32,71
33,62
34,38
34,72
35,41
35,45
35,51
35,55
35,61
35,72
35,87
35,93
36,40
36,48
36,60
36,62
36,94
37,83
38,50
38,58
39,67
40,48
40,54
40,63
40,77
40,84
41,42
41,56
41,58
42,45
43,44
43,45
43,57
43,65
43,87
44,53
44,74
44,79
45,97
50,67
51,57
51,68
51,83
53,88
54,69
54,74
54,87
55,85
56,81
56,92
57,90
59,99
64,68
67,76
67,82
71,86
71,88
72,90
76,91
79,89
79,95
80,82
81,84
84,92
84,93
89,98
90,91
