src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,10
0,11
0,14
0,15
0,20
0,22
0,28
0,29
0,33
0,34
0,36
0,37
0,43
0,44
0,51
0,52
0,54
0,58
0,62
0,63
0,64
0,73
0,74
0,79
0,81
0,88
0,93
0,94
1,4
1,5
1,7
1,8
1,16
1,17
1,18
1,19
1,22
1,24
1,30
1,31
1,35
1,49
1,50
1,54
1,59
1,66
1,67
1,68
1,71
1,72
1,74
1,76
1,77
2,4
2,10
2,17
2,55
4,5
4,6
4,13
4,16
4,21
4,41
4,55
4,65
4,98
5,6
5,8
5,9
5,11
5,12
5,13
5,14
5,15
5,19
5,24
5,26
5,29
5,31
5,32
5,33
5,37
5,39
5,40
5,41
5,50
5,52
5,63
5,69
5,70
5,71
5,72
5,78
5,80
5,88
5,92
5,96
5,98
6,7
6,8
6,9
6,10
6,12
6,19
6,20
6,21
6,25
6,26
6,30
6,37
6,39
6,55
6,69
6,73
6,82
6,87
6,98
6,99
7,16
7,22
7,31
7,65
7,90
8,11
8,27
8,76
8,96
9,12
9,14
9,17
9,25
9,45
9,46
9,66
9,67
9,71
9,78
9,82
9,93
9,95
10,36
10,62
10,75
10,76
11,13
11,15
11,40
11,74
11,85
12,18
12,23
12,28
12,68
13,20
13,27
13,38
13,79
14,24
14,29
14,34
14,52
14,53
14,56
14,65
14,92
14,95
15,81
16,18
16,21
16,23
16,26
16,33
16,38
16,49
16,53
16,59
16,63
16,64
16,73
16,77
16,83
16,85
16,94
16,96
17,39
17,46
17,66
18,47
19,42
20,30
20,32
20,48
20,59
20,60
20,90
21,36
22,23
22,25
22,27
22,50
22,85
22,86
23,34
25,48
26,28
26,32
26,35
26,47
26,61
26,84
26,91
27,43
27,45
27,86
27,89
28,35
28,44
28,51
28,68
29,57
29,70
31,54
31,58
31,75
32,42
32,46
32,89
33,42
33,44
33,57
33,94
34,99
35,38
35,40
35,41
36,43
36,45
37,47
37,69
37,80
37,82
38,48
38,51
38,62
39,56
39,60
39,61
39,95
40,49
40,57
42,72
42,77
42,80
43,53
44,58
44,64
44,91
46,56
46,99
48,60
51,67
51,70
51,97
53,83
53,97
54,92
56,90
57,84
59,89
60,61
60,75
61,87
61,97
62,78
62,83
62,84
68,86
70,81
70,93
76,79
79,87
80,91
82,88
