src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,11
0,12
0,13
0,15
0,17
0,20
0,21
0,23
0,25
0,49
0,63
0,69
0,70
0,78
0,81
0,83
0,86
0,87
0,91
1,4
1,12
1,14
1,40
1,62
2,9
2,10
2,27
2,33
2,44
2,51
2,59
2,72
2,88
3,4
3,5
3,6
3,14
3,18
3,21
3,25
3,26
3,32
3,35
3,38
3,42
3,56
3,57
3,58
3,62
3,71
3,76
3,77
3,88
3,89
3,98
4,5
4,8
4,9
4,11
4,17
4,19
4,20
4,22
4,23
4,31
4,36
4,64
4,65
4,66
4,81
4,83
4,85
4,86
4,87
4,92
4,95
4,99
5,6
5,7
5,10
5,13
5,15
5,16
5,17
5,22
5,29
5,30
5,33
5,34
5,35
5,38
5,43
5,45
5,46
5,48
5,55
5,72
5,79
5,80
5,90
5,91
6,7
6,8
6,9
6,11
6,12
6,13
6,18
6,20
6,26
6,29
6,32
6,34
6,39
6,42
6,48
6,52
6,56
6,74
6,76
6,77
6,89
6,97
7,30
7,46
7,47
7,95
8,10
8,16
8,39
8,41
8,43
8,61
8,63
8,72
9,42
9,52
10,27
10,30
11,21
11,25
11,32
11,34
11,41
11,53
11,74
11,98
12,15
12,19
12,24
12,39
12,49
12,50
12,61
12,92
13,14
13,16
13,24
13,26
13,36
13,48
13,68
15,18
15,19
15,23
15,24
15,28
15,35
15,37
15,45
15,53
15,54
15,57
15,66
15,70
15,73
15,94
15,95
15,98
16,75
17,28
17,40
17,52
18,27
18,44
18,65
18,69
18,70
18,84
18,93
20,22
20,29
21,31
22,77
22,84
22,86
23,28
23,40
23,78
23,82
23,87
23,92
23,96
24,37
24,53
24,68
25,55
25,58
25,89
26,54
27,50
28,36
28,66
28,73
28,74
29,31
29,37
29,38
29,41
29,47
29,58
30,33
31,50
32,75
33,64
34,63
34,67
34,76
34,81
34,93
35,51
35,54
35,65
35,67
36,44
36,47
36,90
37,43
37,55
37,60
37,71
37,96
38,83
39,45
39,46
39,61
39,85
39,90
40,78
43,49
43,59
47,64
47,67
47,82
48,82
49,68
50,51
50,59
51,73
52,60
52,88
53,56
54,57
54,60
54,80
56,79
57,62
57,99
61,71
61,84
62,99
65,97
66,69
66,93
72,80
72,91
73,75
74,85
74,94
74,96
74,97
76,79
80,94
