src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,9
0,10
0,11
0,15
0,16
0,17
0,18
0,21
0,22
0,24
0,26
0,27
0,30
0,34
0,36
0,37
0,42
0,43
0,46
0,47
0,48
0,54
0,55
0,57
0,58
0,60
0,61
0,64
0,69
0,71
0,72
0,76
0,85
0,95
1,4
1,8
1,33
1,34
1,40
1,83
1,96
2,4
2,5
2,6
2,9
2,15
2,18
2,21
2,24
2,25
2,29
2,31
2,53
2,64
2,68
2,72
2,83
4,5
4,6
4,7
4,9
4,11
4,12
4,14
4,19
4,32
4,33
4,35
4,39
4,41
5,7
5,8
5,10
5,11
5,12
5,16
5,20
5,25
5,59
5,67
5,69
5,70
5,97
6,12
6,13
6,14
6,18
6,20
6,22
6,24
6,26
6,29
6,30
6,37
6,38
6,46
6,47
6,49
6,51
6,53
6,78
6,86
6,87
6,89
6,93
6,94
7,8
7,37
7,38
7,51
7,52
7,81
7,85
7,94
8,10
8,13
8,16
8,30
8,60
8,93
9,15
9,17
9,42
9,65
9,77
9,82
10,13
10,29
10,46
10,49
10,75
10,88
11,21
11,35
11,59
11,70
11,98
12,17
12,19
12,23
12,35
12,53
12,73
13,14
13,28
13,42
13,87
13,92
13,97
14,20
14,27
14,28
14,66
14,68
15,19
15,23
15,28
15,41
16,25
16,54
17,22
17,62
17,84
19,23
19,54
20,41
21,45
21,70
21,98
21,99
22,52
22,81
22,91
23,26
23,27
23,31
23,32
23,36
23,43
23,44
23,48
23,49
23,50
23,51
23,52
23,55
23,57
23,58
23,74
23,78
23,79
23,86
23,88
24,39
24,44
24,45
24,65
24,66
24,71
24,80
24,84
24,86
24,88
25,32
25,45
25,89
25,92
26,43
26,67
26,72
28,50
28,89
29,40
29,64
30,31
30,38
30,74
30,80
31,34
31,36
31,44
31,56
31,61
32,33
32,40
32,50
32,55
32,71
33,39
34,75
34,87
36,76
37,63
37,74
39,56
39,67
39,90
39,96
39,97
40,60
40,78
40,80
41,47
41,68
41,73
42,69
42,85
42,91
42,92
44,63
45,76
45,99
46,94
47,48
47,82
47,83
47,84
48,66
49,56
49,65
49,79
51,58
53,57
55,62
55,63
56,59
56,61
56,62
56,77
56,95
58,73
62,81
64,90
64,95
64,98
65,77
65,79
66,91
67,90
67,93
71,99
72,75
80,82
80,96
