src,dst
0,1
0,2
0,3
0,4
0,6
0,9
0,11
0,13
0,14
0,15
0,17
0,19
0,20
0,30
0,32
0,45
0,62
0,70
0,76
0,82
0,86
0,97
1,4
1,6
1,83
2,5
2,9
2,60
2,62
3,4
3,5
3,6
3,9
3,12
3,37
3,42
3,46
3,92
4,5
4,7
4,8
4,14
4,15
4,20
4,31
4,44
4,53
4,54
4,59
4,69
4,90
5,7
5,10
5,19
5,26
5,27
5,35
5,43
5,52
5,78
5,80
5,92
6,7
6,8
6,10
6,12
6,16
6,19
6,28
6,32
6,34
6,38
6,39
6,42
6,48
6,65
6,67
6,73
6,85
7,8
7,24
7,25
7,57
8,10
8,11
8,12
8,13
8,14
8,15
8,17
8,20
8,22
8,24
8,29
8,33
8,37
8,41
8,50
8,56
8,79
8,87
8,89
8,93
9,16
9,18
9,26
9,36
9,44
9,85
10,11
10,13
10,16
10,18
10,21
10,22
10,29
10,39
10,40
10,49
10,57
10,59
10,61
10,64
10,65
10,69
10,80
10,82
10,89
10,90
10,97
10,99
11,55
11,63
12,29
12,47
12,74
12,94
13,21
13,23
13,31
13,35
13,51
13,55
13,69
13,94
14,24
14,28
14,34
14,43
14,54
14,59
14,61
14,76
15,17
15,23
15,25
15,27
15,30
15,38
15,47
15,63
15,97
16,18
16,21
16,23
16,31
16,32
16,44
16,56
16,60
16,74
16,81
16,95
18,40
18,51
18,52
18,71
18,78
18,92
19,34
19,77
20,28
20,46
20,53
20,73
21,22
21,30
21,39
21,41
21,53
21,67
21,79
21,83
21,87
21,93
22,84
23,25
23,26
23,48
23,49
23,66
24,45
24,54
24,57
24,68
25,37
25,52
25,60
26,27
26,45
27,49
27,95
28,33
28,40
28,74
28,84
29,35
29,43
29,48
29,61
29,88
30,33
30,36
30,66
30,67
30,70
30,78
30,91
31,38
31,42
31,88
33,72
33,86
34,82
35,36
35,47
35,75
37,77
37,84
38,50
38,91
39,81
40,41
40,62
40,65
42,71
42,77
42,79
42,98
43,46
46,51
46,64
47,50
48,56
48,58
48,70
48,72
48,75
49,98
49,99
50,58
51,55
52,58
53,71
53,81
55,76
56,66
56,96
59,63
59,68
59,87
60,64
60,80
63,73
65,68
65,72
65,90
65,99
67,89
68,94
71,85
74,75
74,96
80,96
81,83
81,95
83,98
84,86
85,88
85,93
89,91
