src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,13
0,20
0,22
0,28
0,30
0,33
0,35
0,41
0,42
0,51
0,57
0,59
0,62
0,64
0,65
0,68
0,78
0,79
0,83
0,91
0,95
0,99
1,5
1,7
1,9
1,10
1,19
1,24
1,39
1,53
1,61
2,4
2,5
2,7
2,8
2,12
2,20
2,22
2,25
2,33
2,40
2,45
2,54
2,70
2,76
2,79
2,81
2,93
3,4
3,10
3,11
3,16
3,18
3,19
3,21
3,34
3,51
4,6
4,11
4,22
4,31
4,34
4,35
4,46
4,52
4,55
4,68
4,72
4,80
4,96
4,98
5,6
5,12
5,24
5,30
5,52
5,71
5,90
6,9
6,11
6,50
6,60
6,86
6,90
6,95
7,8
7,10
7,14
7,15
7,21
7,23
7,25
7,27
7,29
7,50
7,53
7,58
7,59
7,65
7,70
7,75
7,80
7,83
7,84
8,14
8,15
8,17
8,27
8,28
8,30
8,36
8,45
8,47
8,63
8,64
8,88
8,94
9,12
9,16
9,17
9,32
9,97
10,15
10,20
10,26
10,44
10,50
10,55
10,71
10,99
11,13
11,19
11,23
11,31
11,46
11,47
11,48
11,74
11,75
12,13
12,16
12,18
12,25
12,28
12,41
12,60
12,92
13,14
13,85
14,57
15,17
15,26
15,66
15,85
15,86
16,27
16,56
16,69
16,76
16,77
17,18
17,23
17,31
17,38
17,41
17,49
17,57
17,74
17,89
17,92
18,21
18,32
18,33
18,36
18,43
18,98
19,24
19,26
19,68
20,37
22,49
22,98
24,87
25,29
25,37
25,42
25,62
25,69
26,40
26,42
26,75
26,84
27,29
27,32
27,34
27,53
27,55
27,94
27,96
28,35
28,45
28,46
28,48
28,62
28,77
29,58
29,67
29,95
30,36
30,37
30,38
30,43
30,56
30,61
30,63
30,67
30,73
30,78
30,80
30,81
30,91
30,93
31,44
32,39
33,47
33,54
34,38
34,40
34,48
34,59
34,70
34,84
34,96
35,89
36,39
36,74
36,90
38,52
38,56
38,71
38,82
38,93
39,61
39,65
41,44
41,66
41,69
41,72
42,43
42,58
43,67
43,79
43,88
45,54
45,72
46,64
47,49
48,51
48,73
51,66
51,99
52,77
56,60
56,86
57,63
57,85
57,87
58,78
58,87
58,97
62,81
64,76
68,97
70,82
70,92
72,73
76,83
76,91
78,82
82,89
82,94
87,88
