src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,10
0,11
0,12
0,13
0,15
0,17
0,20
0,23
0,24
0,26
0,29
0,35
0,42
0,45
0,56
0,59
0,61
0,66
0,68
0,83
0,85
0,91
1,8
1,14
1,35
1,38
1,39
1,45
1,53
1,59
1,83
1,87
1,95
2,4
2,5
2,22
2,88
3,4
3,7
3,14
3,15
3,16
3,17
3,19
3,21
3,27
3,28
3,30
3,31
3,36
3,37
3,46
3,48
3,49
3,57
3,73
3,80
3,85
3,89
4,5
4,6
4,10
4,13
4,16
4,31
4,33
4,35
4,36
4,43
4,54
4,60
4,76
4,86
4,88
4,98
5,6
5,7
5,9
5,10
5,11
5,18
5,28
5,33
5,37
5,44
5,55
5,63
5,90
6,11
6,20
6,23
6,62
6,64
6,72
6,86
6,88
7,8
7,9
7,12
7,14
7,15
7,21
7,24
7,25
7,29
7,30
7,36
7,39
7,40
7,45
7,46
7,56
7,67
7,70
7,94
7,96
8,9
8,12
8,16
8,18
8,26
8,30
8,34
9,13
9,17
9,23
9,27
9,51
9,91
9,97
9,98
10,25
10,28
10,42
10,70
10,73
11,69
12,24
12,32
12,42
13,22
13,44
13,95
14,27
14,53
14,72
14,81
14,87
14,96
15,19
15,20
15,39
15,63
15,65
16,18
16,38
16,43
16,46
16,50
16,58
16,61
16,69
16,79
17,19
17,31
17,52
17,57
17,60
17,78
18,21
18,22
18,32
18,78
18,80
18,82
19,26
19,47
19,52
19,62
19,71
19,84
20,34
20,40
20,51
20,65
20,74
20,79
20,90
21,41
21,43
21,47
21,55
21,66
22,38
22,51
22,53
22,60
23,74
24,25
24,29
24,48
25,33
25,34
25,48
25,67
25,71
26,32
26,37
26,44
26,47
26,65
26,68
26,81
26,86
26,92
26,93
27,50
29,75
31,41
31,56
31,87
31,89
31,98
32,75
33,75
34,41
36,49
36,81
37,40
37,64
37,82
38,77
38,82
38,83
40,55
40,77
41,59
41,74
42,78
43,52
44,50
44,93
45,49
45,63
45,72
45,76
45,80
45,85
45,97
47,66
47,84
47,92
48,54
48,57
49,58
49,61
49,69
50,54
50,64
50,68
50,76
52,58
53,79
54,93
57,62
59,73
60,90
60,95
64,67
64,70
66,71
69,77
73,94
77,89
77,99
78,91
78,99
81,92
83,84
83,96
85,99
88,94
88,97
