src,dst
0,1
0,2
0,3
0,4
0,5
0,12
0,33
0,39
0,46
0,54
0,56
1,4
1,6
1,7
1,8
1,9
1,10
1,12
1,13
1,15
1,17
1,18
1,20
1,21
1,22
1,24
1,58
1,73
1,74
2,4
2,5
2,6
2,13
2,17
2,19
2,25
2,28
2,32
2,55
2,56
2,70
2,81
2,95
3,24
4,5
4,8
4,9
4,11
4,16
4,17
4,18
4,21
4,26
4,27
4,30
4,31
4,33
4,35
4,40
4,41
4,44
4,50
4,63
4,71
4,72
4,74
4,76
4,80
4,84
4,85
4,90
4,92
4,98
5,6
5,7
5,14
5,31
5,39
5,45
5,52
5,71
5,75
5,95
6,7
6,9
6,10
6,12
6,37
6,56
6,59
6,64
6,77
6,89
7,8
7,11
7,16
7,20
7,21
7,23
7,29
7,36
7,41
7,47
7,48
7,58
7,61
7,72
7,75
7,90
7,97
8,10
8,13
8,14
8,16
8,35
8,52
8,61
8,64
8,70
8,76
8,90
9,11
9,18
9,49
9,67
9,88
10,14
10,15
10,26
10,34
10,42
10,55
10,80
11,19
11,27
11,30
11,61
11,63
11,77
11,96
12,15
12,20
12,26
12,30
12,41
12,43
12,60
12,66
12,82
13,22
13,23
13,29
13,32
13,45
13,95
14,24
14,33
14,38
14,51
15,19
16,71
17,23
17,53
17,59
17,60
17,86
18,28
18,49
18,73
18,87
19,43
19,66
20,22
20,36
20,53
20,55
20,73
20,79
20,97
20,99
21,25
21,31
21,34
21,51
21,53
21,54
21,79
21,91
21,94
22,25
22,27
22,35
22,38
22,62
22,78
22,86
23,42
23,43
23,46
23,47
23,68
23,78
23,81
23,89
24,65
24,82
24,94
25,28
25,37
25,44
25,88
26,65
26,87
27,29
27,36
27,37
27,39
27,48
27,75
29,34
29,44
29,67
29,69
29,82
29,91
30,32
30,46
30,54
30,69
31,68
31,85
31,88
33,89
34,42
34,96
35,40
35,59
36,38
36,57
36,67
36,69
36,78
36,81
37,40
38,57
38,65
38,91
38,99
39,74
40,83
41,48
41,51
42,52
43,45
43,47
43,50
44,84
45,72
46,58
46,64
46,76
47,49
47,50
47,57
47,83
47,98
48,97
49,62
49,66
51,60
51,63
51,77
56,62
56,93
58,96
62,93
63,85
63,92
64,70
64,86
64,92
66,68
71,83
72,80
73,99
77,79
77,84
85,87
87,93
87,94
88,98
