src,dst
0,1
0,2
0,3
0,4
0,6
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,17
0,18
0,19
0,21
0,23
0,24
0,25
0,26
0,31
0,38
0,41
0,42
0,44
0,48
0,52
0,62
0,64
0,75
0,78
0,79
0,83
0,87
0,88
0,95
1,4
1,5
1,24
1,41
1,48
1,74
2,5
2,25
3,4
3,5
3,7
3,8
3,9
3,11
3,60
3,72
3,76
3,80
3,97
4,6
4,8
4,14
4,16
4,17
4,34
4,40
4,57
4,58
4,65
5,6
5,7
5,10
5,12
5,13
5,16
5,19
5,20
5,24
5,28
5,29
5,30
5,35
5,39
5,42
5,43
5,45
5,47
5,53
5,54
5,58
5,59
5,61
5,67
5,69
5,70
5,74
5,88
5,94
6,7
6,9
6,11
6,17
6,18
6,26
6,37
6,89
6,98
6,99
7,10
7,40
7,49
7,50
7,71
7,76
8,22
8,36
8,40
8,54
8,57
8,59
8,93
9,15
9,18
9,32
9,33
9,48
9,54
10,32
10,63
10,96
11,12
11,13
11,14
11,20
11,34
11,35
11,41
11,61
11,62
11,68
11,69
11,79
11,94
12,16
12,21
12,23
12,31
12,50
12,51
13,15
13,27
13,29
13,47
13,51
13,60
13,85
13,91
14,22
14,34
14,65
15,21
15,26
15,65
15,72
15,73
15,81
16,35
16,51
17,36
17,38
17,61
17,90
18,19
18,20
18,22
18,28
18,46
18,76
19,82
19,88
20,23
20,49
20,72
20,91
21,27
21,30
21,45
21,52
21,55
21,77
21,82
21,93
23,31
23,73
23,89
24,25
24,29
24,39
24,44
24,45
24,46
24,68
24,71
24,90
24,95
24,99
25,27
25,32
25,33
25,56
25,69
25,98
26,28
26,36
26,53
26,59
27,33
27,43
27,44
27,55
27,78
28,30
28,63
28,79
29,80
29,94
31,82
31,93
32,37
33,83
34,49
34,55
34,81
35,46
35,68
36,37
36,39
36,47
36,56
37,38
37,42
37,53
37,57
37,84
37,85
38,50
38,60
38,87
39,66
39,71
40,43
40,64
40,66
41,97
42,67
42,83
43,77
43,81
44,92
45,62
46,70
46,73
47,67
48,66
48,89
48,92
50,52
50,63
50,78
50,80
51,58
51,64
51,70
53,98
55,56
55,74
56,75
56,96
57,86
59,99
67,85
67,86
67,96
67,97
68,75
70,77
70,90
73,95
74,86
80,84
80,92
82,91
83,84
83,87
