src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,12
0,15
0,27
0,99
1,4
1,5
1,7
1,13
1,15
1,31
1,34
1,51
1,58
1,59
1,83
1,92
1,98
2,4
2,5
2,8
2,9
2,19
2,23
2,24
2,25
2,26
2,32
2,33
2,48
2,49
2,50
2,55
2,57
2,64
2,68
2,79
2,80
2,87
2,90
2,93
2,96
2,97
3,9
3,10
3,16
3,18
3,43
3,75
4,6
4,7
4,10
4,11
4,12
4,15
4,30
4,66
4,88
4,94
4,98
5,6
5,52
5,53
5,56
5,63
6,13
6,16
6,21
6,28
6,36
6,37
7,8
7,13
7,14
7,16
7,19
7,24
7,28
7,29
7,41
7,42
7,43
7,46
7,48
7,53
7,58
7,59
7,64
7,67
7,74
8,11
8,12
8,17
8,18
8,20
8,22
8,30
8,40
8,50
8,51
8,52
8,67
8,68
8,70
8,80
8,90
8,97
9,11
9,14
9,20
9,29
9,32
9,37
9,55
9,65
9,78
9,79
9,83
9,94
10,20
10,27
10,33
10,34
10,35
10,48
10,77
11,17
11,37
11,39
11,85
12,21
12,31
12,85
13,14
13,17
13,25
13,31
13,34
13,41
13,70
13,95
13,99
14,44
14,88
15,18
15,32
15,61
16,19
16,22
16,27
16,28
16,33
16,38
16,39
16,46
16,62
16,63
16,69
16,70
16,75
16,77
16,81
16,91
16,93
17,25
17,41
17,45
17,56
17,73
17,83
18,21
18,22
18,36
18,61
18,93
19,42
19,43
19,44
19,54
19,71
19,72
19,81
19,88
20,23
20,26
20,89
21,23
21,45
21,82
22,38
22,40
22,60
22,64
23,24
23,47
23,57
23,78
24,26
24,35
24,95
25,29
25,77
26,42
26,45
26,54
27,35
27,66
27,82
28,30
28,44
28,57
28,67
28,75
28,76
28,98
29,38
30,39
30,62
30,90
32,54
32,84
33,36
33,63
33,69
33,99
34,65
34,80
34,86
34,94
34,97
35,49
35,91
35,92
36,82
39,40
39,60
39,61
40,47
40,86
41,46
41,50
41,62
42,53
42,86
44,49
44,89
46,47
46,52
46,56
46,58
46,60
46,68
46,91
46,96
48,76
49,51
49,74
49,89
50,72
51,55
51,71
51,76
51,78
52,59
54,72
54,73
55,66
58,69
58,79
63,65
63,71
63,84
65,85
66,74
66,87
67,73
72,95
73,87
76,81
83,84
86,96
90,92
