src,dst
0,1
0,2
0,3
0,4
0,5
0,6
0,9
0,15
0,22
0,27
0,31
0,36
0,39
0,43
0,47
0,57
0,67
0,87
1,4
1,7
1,20
1,23
1,24
1,28
2,4
2,81
2,98
3,5
3,13
3,19
3,43
3,45
3,56
3,79
4,5
4,6
4,7
4,8
4,9
4,10
4,13
4,14
4,16
4,18
4,19
4,24
4,30
4,32
4,72
5,6
5,7
5,8
5,9
5,10
5,17
5,22
5,23
5,25
5,31
5,33
5,34
5,39
5,45
5,48
5,56
5,58
5,61
5,63
5,68
5,78
5,80
5,87
5,93
5,99
6,8
6,10
6,11
6,16
6,17
6,18
6,19
6,25
6,28
6,52
6,60
6,77
6,85
7,11
7,12
7,14
7,18
7,21
7,24
7,27
7,31
7,32
7,38
7,44
7,49
7,54
7,62
7,76
7,82
7,84
8,12
8,14
8,16
8,17
8,22
8,33
8,36
8,52
8,61
8,75
8,76
8,84
8,90
8,95
9,27
9,34
9,37
9,38
9,55
9,63
9,69
9,94
9,97
10,11
10,12
10,15
10,20
10,26
10,40
10,42
10,65
10,81
10,95
11,20
11,29
11,48
11,83
12,13
12,21
12,25
12,26
12,29
12,32
12,45
12,49
12,53
12,64
12,65
12,80
13,15
13,35
13,37
13,40
13,58
13,66
13,96
14,41
14,44
14,47
14,50
14,71
15,28
15,47
15,60
15,79
16,89
17,41
17,42
19,21
19,26
19,30
19,33
19,36
19,70
19,73
19,74
19,77
19,80
19,89
20,38
20,51
20,68
20,96
20,97
21,23
21,35
21,66
21,67
21,72
21,77
21,90
22,35
22,57
22,73
23,39
23,69
23,88
23,91
24,46
24,92
25,34
25,61
25,69
26,29
26,70
26,99
27,30
27,49
27,52
27,78
27,92
27,95
28,42
28,63
29,46
29,54
29,65
29,71
30,50
30,86
32,41
32,74
33,43
34,98
35,37
35,46
35,67
36,40
36,50
36,60
36,79
36,96
37,62
37,64
38,53
38,54
38,55
38,58
38,59
38,81
38,93
39,44
40,56
40,70
41,53
41,55
41,82
42,59
42,62
43,94
44,51
45,48
45,57
45,66
47,73
48,92
49,51
50,78
50,93
51,87
54,59
54,75
54,97
55,64
58,72
58,74
58,85
58,88
59,71
59,76
59,82
60,75
60,86
62,68
66,86
67,88
70,83
71,94
75,98
76,83
80,84
80,90
80,99
82,91
84,85
87,89
90,91
