src,dst
0,1
0,2
0,3
0,4
0,7
0,34
0,44
0,63
1,4
1,9
1,14
1,23
1,24
1,29
1,39
1,43
1,51
1,61
1,68
2,4
2,5
2,6
2,10
2,13
2,16
2,19
2,37
2,42
2,55
2,69
2,72
2,73
2,76
2,81
2,85
2,97
3,5
3,12
3,29
3,30
3,91
4,5
4,6
4,7
4,8
4,10
4,11
4,14
4,15
4,18
4,27
4,34
4,36
4,38
4,44
4,45
4,54
4,57
4,63
4,68
4,70
4,72
4,73
4,75
4,78
4,79
4,85
4,90
4,91
5,6
5,7
5,8
5,9
5,10
5,12
5,13
5,16
5,17
5,25
5,29
5,32
5,34
5,46
5,47
5,51
5,54
5,62
5,64
5,75
5,83
5,88
5,90
5,93
6,8
6,22
6,28
6,37
6,87
6,94
7,9
7,13
7,19
7,21
7,37
7,55
7,81
7,82
8,11
8,21
8,26
8,31
8,53
8,68
8,92
8,93
8,98
8,99
9,24
9,32
9,39
9,66
10,11
10,12
10,25
10,32
10,81
10,84
11,15
11,18
11,19
11,20
11,45
11,70
11,74
11,99
12,14
12,22
12,44
12,77
13,15
13,17
13,26
13,38
13,80
14,16
14,26
14,38
14,47
14,48
14,67
14,71
14,78
14,95
15,17
15,20
15,21
15,22
15,24
15,28
15,30
15,31
15,41
15,45
15,52
15,57
15,60
15,67
15,70
15,89
15,95
15,96
15,98
16,18
16,20
16,41
16,46
16,49
16,50
16,52
16,65
16,84
16,91
17,69
17,71
18,40
18,48
18,61
18,65
18,76
18,98
19,23
19,47
19,58
19,66
19,93
20,27
20,40
20,43
22,23
22,27
22,35
22,41
22,49
22,75
23,25
25,31
25,33
25,59
25,64
25,86
25,97
26,28
26,36
26,40
26,52
26,58
26,61
27,30
27,33
27,42
27,77
27,80
27,84
27,87
28,35
28,36
28,46
28,50
28,53
28,63
28,66
29,33
29,35
29,85
31,83
31,88
32,69
32,76
33,42
33,43
33,56
33,59
33,74
36,54
38,39
38,58
38,60
38,67
38,77
39,55
39,73
39,89
41,49
41,51
41,95
42,60
44,78
44,79
45,56
46,50
46,62
46,72
46,86
46,96
47,48
47,62
47,87
49,53
50,65
52,99
53,57
55,56
55,71
55,80
56,83
56,94
57,59
58,64
58,86
58,89
61,94
65,92
65,96
67,88
69,74
75,79
77,92
78,82
81,82
88,90
94,97
