src,dst
0,1
0,2
0,3
0,5
0,8
0,9
0,10
0,12
0,14
0,15
0,18
0,20
0,23
0,38
0,42
0,59
0,63
0,67
0,72
0,80
0,82
0,83
0,92
0,94
1,4
1,5
1,6
1,8
1,9
1,13
1,33
1,36
1,47
1,53
1,58
1,65
1,88
2,4
2,5
2,6
2,7
2,8
2,15
2,17
2,23
2,26
2,40
2,49
2,67
2,74
2,81
3,4
3,40
3,73
3,80
3,93
4,6
4,13
4,16
4,20
4,25
4,26
4,31
4,34
4,43
4,49
4,51
4,85
4,91
4,99
5,7
5,9
5,10
5,12
5,14
5,16
5,18
5,29
5,31
5,32
5,33
5,38
5,43
5,53
5,54
5,59
5,68
5,70
5,72
5,74
5,77
5,83
5,94
5,96
6,7
6,11
6,18
6,20
6,33
6,48
6,49
6,56
6,57
6,60
6,62
6,81
6,90
6,96
7,11
7,34
7,37
7,41
7,46
7,56
7,57
8,11
8,13
8,14
8,21
8,22
8,23
8,24
8,27
8,29
8,45
8,46
8,47
8,51
8,60
8,61
8,66
8,68
8,76
8,89
8,92
8,95
9,10
9,16
9,17
9,25
9,27
9,30
9,35
9,39
9,42
9,44
9,45
9,51
9,62
9,72
9,79
10,19
10,35
11,12
11,17
11,22
11,32
11,37
11,50
11,56
11,65
11,67
11,78
11,81
12,21
12,24
12,28
12,46
12,55
12,64
12,86
13,28
13,30
13,68
13,99
14,15
14,58
14,63
15,24
15,26
15,32
15,47
15,54
15,61
15,86
16,21
16,22
16,27
16,30
16,35
16,36
16,48
16,55
16,61
16,65
17,19
17,39
17,40
17,42
17,71
17,73
17,76
17,82
17,93
18,19
18,69
18,78
19,25
19,39
19,54
19,64
19,87
21,37
22,29
22,44
22,89
23,28
23,43
23,45
23,74
23,97
24,31
24,83
26,34
26,41
26,52
26,89
27,63
27,90
27,99
29,36
29,52
29,64
29,70
29,75
30,97
31,38
32,41
32,53
32,78
32,82
32,91
32,97
33,44
33,55
33,71
33,73
33,91
34,48
35,66
35,77
40,50
40,52
41,76
42,75
42,85
42,93
43,84
43,86
43,88
44,75
44,84
48,87
49,50
49,80
50,62
51,57
51,69
54,98
55,60
55,66
55,71
57,58
57,59
57,69
59,90
66,70
69,77
69,79
70,85
71,87
72,95
73,79
77,98
78,92
78,94
78,95
81,98
82,84
85,88
88,96
